,Area Unit,ANZSOC Division,Year,Region,Victimisations
158,Waikiwi.,Acts Intended to Cause Injury,2023,Southland Region,1
159,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,1
160,Waverley-Glengarry.,Acts Intended to Cause Injury,2023,Southland Region,1
161,Appleby-Kew.,Sexual Assault and Related Offences,2023,Southland Region,1
162,Richmond.,Sexual Assault and Related Offences,2023,Southland Region,1
163,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
164,Strathern.,Theft and Related Offences,2023,Southland Region,1
165,Mataura.,Theft and Related Offences,2023,Southland Region,1
166,Mataura.,Theft and Related Offences,2023,Southland Region,2
167,Waverley-Glengarry.,Acts Intended to Cause Injury,2023,Southland Region,1
168,Waverley-Glengarry.,Acts Intended to Cause Injury,2023,Southland Region,2
169,Waikiwi.,Sexual Assault and Related Offences,2023,Southland Region,1
170,Wyndham.,Acts Intended to Cause Injury,2023,Southland Region,1
171,Windsor.,Theft and Related Offences,2023,Southland Region,1
172,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
173,Richmond.,Theft and Related Offences,2023,Southland Region,4
174,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
175,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,2
176,Georgetown.,Acts Intended to Cause Injury,2023,Southland Region,1
177,Newfield-Rockdale.,Acts Intended to Cause Injury,2023,Southland Region,1
178,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,1
179,Riverton East.,Sexual Assault and Related Offences,2023,Southland Region,1
180,Windsor.,Theft and Related Offences,2023,Southland Region,1
181,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
182,Chatton.,Acts Intended to Cause Injury,2023,Southland Region,1
183,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,1
184,Windsor.,Acts Intended to Cause Injury,2023,Southland Region,1
185,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,1
186,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
187,Otautau.,Sexual Assault and Related Offences,2023,Southland Region,1
188,Winton.,Theft and Related Offences,2023,Southland Region,1
189,West Gore.,Acts Intended to Cause Injury,2023,Southland Region,1
190,Grasmere.,Acts Intended to Cause Injury,2023,Southland Region,2
191,Strathern.,Acts Intended to Cause Injury,2023,Southland Region,1
192,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
193,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
194,Central Gore.,Theft and Related Offences,2023,Southland Region,1
195,Newfield-Rockdale.,Acts Intended to Cause Injury,2023,Southland Region,2
196,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,2
197,Te Waewae.,Acts Intended to Cause Injury,2023,Southland Region,1
198,Oreti Beach.,Sexual Assault and Related Offences,2023,Southland Region,1
199,Appleby-Kew.,Sexual Assault and Related Offences,2023,Southland Region,1
200,Otakaro Park.,Theft and Related Offences,2023,Southland Region,2
201,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
202,Hokonui.,Theft and Related Offences,2023,Southland Region,2
203,Otautau.,Acts Intended to Cause Injury,2023,Southland Region,1
204,West Invercargill.,Theft and Related Offences,2023,Southland Region,1
205,West Invercargill.,Theft and Related Offences,2023,Southland Region,1
206,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,1
207,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
208,Hawthorndale.,Theft and Related Offences,2023,Southland Region,1
209,Kingswell-Clifton.,Theft and Related Offences,2023,Southland Region,1
210,Grasmere.,Theft and Related Offences,2023,Southland Region,1
211,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
212,Te Anau.,Theft and Related Offences,2023,Southland Region,1
213,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
214,Mataura.,Acts Intended to Cause Injury,2023,Southland Region,1
215,Richmond.,Theft and Related Offences,2023,Southland Region,2
216,Heidelberg.,Theft and Related Offences,2023,Southland Region,1
217,Strathern.,Theft and Related Offences,2023,Southland Region,1
218,Hawthorndale.,Theft and Related Offences,2023,Southland Region,1
219,Windsor.,Theft and Related Offences,2023,Southland Region,1
220,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,1
221,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
222,West Invercargill.,Acts Intended to Cause Injury,2023,Southland Region,1
223,Waverley-Glengarry.,Theft and Related Offences,2023,Southland Region,1
224,Appleby-Kew.,Theft and Related Offences,2023,Southland Region,1
