,Area Unit,ANZSOC Division,Year,Region,Victimisations
18531,Avalon East.,Theft and Related Offences,2023,Wellington Region,2
18532,Delaney.,Theft and Related Offences,2023,Wellington Region,2
18533,Parkway.,Theft and Related Offences,2023,Wellington Region,2
18534,Poets Block.,Theft and Related Offences,2023,Wellington Region,2
18535,Homedale West.,Theft and Related Offences,2023,Wellington Region,2
18536,Heretaunga-Silverstream.,Theft and Related Offences,2023,Wellington Region,2
18537,Masterton Central.,Theft and Related Offences,2023,Wellington Region,2
18538,Masterton Railway.,Theft and Related Offences,2023,Wellington Region,2
18539,Maungaraki.,Theft and Related Offences,2023,Wellington Region,2
18540,Naenae North.,Theft and Related Offences,2023,Wellington Region,2
18541,Avalon West.,Theft and Related Offences,2023,Wellington Region,2
18542,Belmont.,Theft and Related Offences,2023,Wellington Region,2
18543,Holborn.,Theft and Related Offences,2023,Wellington Region,2
18544,Heretaunga-Silverstream.,Theft and Related Offences,2023,Wellington Region,2
18545,Martinborough.,Theft and Related Offences,2023,Wellington Region,2
18546,Martinborough.,Theft and Related Offences,2023,Wellington Region,3
18547,Elderslea.,Theft and Related Offences,2023,Wellington Region,1
18548,Homedale East.,Theft and Related Offences,2023,Wellington Region,1
18549,Maungaraki.,Theft and Related Offences,2023,Wellington Region,1
18550,Trentham South.,Theft and Related Offences,2023,Wellington Region,1
18551,Wallaceville.,Theft and Related Offences,2023,Wellington Region,1
18552,Te Marua.,Theft and Related Offences,2023,Wellington Region,1
18553,Masterton Central.,Theft and Related Offences,2023,Wellington Region,1
18554,Masterton East.,Theft and Related Offences,2023,Wellington Region,1
18555,Solway South.,Theft and Related Offences,2023,Wellington Region,1
18556,Whareama.,Theft and Related Offences,2023,Wellington Region,1
18557,Featherston.,Theft and Related Offences,2023,Wellington Region,1
18558,Carterton.,Theft and Related Offences,2023,Wellington Region,1
18559,Mt Holdsworth.,Theft and Related Offences,2023,Wellington Region,1
18560,Mt Holdsworth.,Theft and Related Offences,2023,Wellington Region,1
18561,Masterton Railway.,Theft and Related Offences,2023,Wellington Region,1
18562,Martinborough.,Theft and Related Offences,2023,Wellington Region,1
18563,Masterton Central.,Theft and Related Offences,2023,Wellington Region,1
18564,Whareama.,Theft and Related Offences,2023,Wellington Region,1
18565,Te Wharau.,Theft and Related Offences,2023,Wellington Region,1
18566,Solway North.,Theft and Related Offences,2023,Wellington Region,1
18567,Featherston.,Theft and Related Offences,2023,Wellington Region,1
18568,Raumati Beach.,Theft and Related Offences,2023,Wellington Region,1
18569,Mana-Camborne.,Theft and Related Offences,2023,Wellington Region,1
18570,Raumati South.,Theft and Related Offences,2023,Wellington Region,1
18571,Otaihanga.,Theft and Related Offences,2023,Wellington Region,1
18572,Otaki.,Theft and Related Offences,2023,Wellington Region,1
18573,Otaki.,Theft and Related Offences,2023,Wellington Region,1
18574,Otaki.,Theft and Related Offences,2023,Wellington Region,1
18575,Otaki.,Theft and Related Offences,2023,Wellington Region,1
18576,Otaki.,Theft and Related Offences,2023,Wellington Region,1
18577,Otaki.,Theft and Related Offences,2023,Wellington Region,1
18578,Paekakariki.,Theft and Related Offences,2023,Wellington Region,1
18579,Paraparaumu Beach North.,Theft and Related Offences,2023,Wellington Region,1
18580,Paraparaumu Central.,Theft and Related Offences,2023,Wellington Region,1
18581,Paraparaumu Central.,Theft and Related Offences,2023,Wellington Region,1
18582,Raumati Beach.,Theft and Related Offences,2023,Wellington Region,1
18583,Ascot Park.,Theft and Related Offences,2023,Wellington Region,1
18584,Cannons Creek East.,Theft and Related Offences,2023,Wellington Region,1
18585,Cannons Creek North.,Theft and Related Offences,2023,Wellington Region,1
18586,Discovery.,Theft and Related Offences,2023,Wellington Region,1
18587,Elsdon-Takapuwahia.,Theft and Related Offences,2023,Wellington Region,1
18588,Endeavour.,Theft and Related Offences,2023,Wellington Region,1
18589,Endeavour.,Theft and Related Offences,2023,Wellington Region,1
18590,Paekakariki Hill.,Theft and Related Offences,2023,Wellington Region,1
18591,Papakowhai South.,Theft and Related Offences,2023,Wellington Region,1
18592,Paremata-Postgate.,Theft and Related Offences,2023,Wellington Region,1
18593,Porirua Central.,Theft and Related Offences,2023,Wellington Region,1
18594,Porirua East.,Theft and Related Offences,2023,Wellington Region,1
18595,Cannons Creek North.,Theft and Related Offences,2023,Wellington Region,1
18596,Cannons Creek North.,Theft and Related Offences,2023,Wellington Region,1
18597,Cannons Creek South.,Theft and Related Offences,2023,Wellington Region,1
18598,Endeavour.,Theft and Related Offences,2023,Wellington Region,1
18599,Endeavour.,Theft and Related Offences,2023,Wellington Region,1
18600,Endeavour.,Theft and Related Offences,2023,Wellington Region,1
18601,Mana-Camborne.,Theft and Related Offences,2023,Wellington Region,1
18602,Onepoto.,Theft and Related Offences,2023,Wellington Region,1
18603,Papakowhai South.,Theft and Related Offences,2023,Wellington Region,1
18604,Paremata-Postgate.,Theft and Related Offences,2023,Wellington Region,1
18605,Paremata-Postgate.,Theft and Related Offences,2023,Wellington Region,1
18606,Plimmerton.,Theft and Related Offences,2023,Wellington Region,1
18607,Plimmerton.,Theft and Related Offences,2023,Wellington Region,1
18608,Porirua Central.,Theft and Related Offences,2023,Wellington Region,1
18609,Titahi Bay North.,Theft and Related Offences,2023,Wellington Region,1
18610,Titahi Bay North.,Theft and Related Offences,2023,Wellington Region,1
18611,Linden.,Theft and Related Offences,2023,Wellington Region,1
18612,Linden.,Theft and Related Offences,2023,Wellington Region,1
18613,Tawa Central.,Theft and Related Offences,2023,Wellington Region,1
18614,Tawa Central.,Theft and Related Offences,2023,Wellington Region,1
18615,Tawa Central.,Theft and Related Offences,2023,Wellington Region,1
18616,Tawa South.,Theft and Related Offences,2023,Wellington Region,1
18617,Linden.,Theft and Related Offences,2023,Wellington Region,1
18618,Linden.,Theft and Related Offences,2023,Wellington Region,1
18619,Paekakariki.,Theft and Related Offences,2023,Wellington Region,1
18620,Paekakariki.,Theft and Related Offences,2023,Wellington Region,1
18621,Paraparaumu Beach South.,Theft and Related Offences,2023,Wellington Region,1
18622,Paraparaumu Beach South.,Theft and Related Offences,2023,Wellington Region,1
18623,Paraparaumu Central.,Theft and Related Offences,2023,Wellington Region,1
18624,Paraparaumu Central.,Theft and Related Offences,2023,Wellington Region,1
18625,Paraparaumu Central.,Theft and Related Offences,2023,Wellington Region,1
18626,Raumati Beach.,Theft and Related Offences,2023,Wellington Region,1
18627,Waikanae Beach.,Theft and Related Offences,2023,Wellington Region,1
18628,Waikanae East.,Theft and Related Offences,2023,Wellington Region,1
18629,Ascot Park.,Theft and Related Offences,2023,Wellington Region,1
18630,Cannons Creek North.,Theft and Related Offences,2023,Wellington Region,1
18631,Onepoto.,Theft and Related Offences,2023,Wellington Region,1
18632,Papakowhai North.,Theft and Related Offences,2023,Wellington Region,1
18633,Papakowhai North.,Theft and Related Offences,2023,Wellington Region,1
18634,Porirua Central.,Theft and Related Offences,2023,Wellington Region,1
18635,Porirua East.,Theft and Related Offences,2023,Wellington Region,1
18636,Porirua East.,Theft and Related Offences,2023,Wellington Region,1
18637,Ranui Heights.,Theft and Related Offences,2023,Wellington Region,1
18638,Ranui Heights.,Theft and Related Offences,2023,Wellington Region,1
18639,Titahi Bay North.,Theft and Related Offences,2023,Wellington Region,1
18640,Titahi Bay North.,Theft and Related Offences,2023,Wellington Region,1
18641,Titahi Bay South.,Theft and Related Offences,2023,Wellington Region,1
18642,Titahi Bay South.,Theft and Related Offences,2023,Wellington Region,1
18643,Titahi Bay South.,Theft and Related Offences,2023,Wellington Region,1
18644,Titahi Bay South.,Theft and Related Offences,2023,Wellington Region,1
18645,Titahi Bay South.,Theft and Related Offences,2023,Wellington Region,1
18646,Waitangirua.,Theft and Related Offences,2023,Wellington Region,1
18647,Kaitawa.,Theft and Related Offences,2023,Wellington Region,1
18648,Paekakariki.,Theft and Related Offences,2023,Wellington Region,1
18649,Paraparaumu Beach North.,Theft and Related Offences,2023,Wellington Region,1
18650,Paraparaumu Beach South.,Theft and Related Offences,2023,Wellington Region,1
18651,Paraparaumu Beach South.,Theft and Related Offences,2023,Wellington Region,1
18652,Raumati Beach.,Theft and Related Offences,2023,Wellington Region,1
18653,Raumati Beach.,Theft and Related Offences,2023,Wellington Region,1
18654,Waikanae Beach.,Theft and Related Offences,2023,Wellington Region,1
18655,Waikanae West.,Theft and Related Offences,2023,Wellington Region,1
18656,Paekakariki.,Theft and Related Offences,2023,Wellington Region,1
18657,Paraparaumu Beach North.,Theft and Related Offences,2023,Wellington Region,1
18658,Paraparaumu Beach North.,Theft and Related Offences,2023,Wellington Region,1
18659,Paraparaumu Beach South.,Theft and Related Offences,2023,Wellington Region,1
18660,Raumati Beach.,Theft and Related Offences,2023,Wellington Region,1
18661,Waikanae West.,Theft and Related Offences,2023,Wellington Region,1
18662,Waikanae West.,Theft and Related Offences,2023,Wellington Region,1
18663,Waikanae West.,Theft and Related Offences,2023,Wellington Region,1
18664,Waikanae West.,Theft and Related Offences,2023,Wellington Region,1
18665,Adventure.,Theft and Related Offences,2023,Wellington Region,1
18666,Adventure.,Theft and Related Offences,2023,Wellington Region,1
18667,Adventure.,Theft and Related Offences,2023,Wellington Region,1
18668,Adventure.,Theft and Related Offences,2023,Wellington Region,1
18669,Ascot Park.,Theft and Related Offences,2023,Wellington Region,1
18670,Ascot Park.,Theft and Related Offences,2023,Wellington Region,1
18671,Ascot Park.,Theft and Related Offences,2023,Wellington Region,1
18672,Discovery.,Theft and Related Offences,2023,Wellington Region,1
18673,Elsdon-Takapuwahia.,Theft and Related Offences,2023,Wellington Region,1
18674,Mana-Camborne.,Theft and Related Offences,2023,Wellington Region,1
18675,Mana-Camborne.,Theft and Related Offences,2023,Wellington Region,1
18676,Mana-Camborne.,Theft and Related Offences,2023,Wellington Region,1
18677,Mana-Camborne.,Theft and Related Offences,2023,Wellington Region,1
18678,Onepoto.,Theft and Related Offences,2023,Wellington Region,1
18679,Onepoto.,Theft and Related Offences,2023,Wellington Region,1
18680,Papakowhai South.,Theft and Related Offences,2023,Wellington Region,1
18681,Plimmerton.,Theft and Related Offences,2023,Wellington Region,1
18682,Plimmerton.,Theft and Related Offences,2023,Wellington Region,1
18683,Titahi Bay North.,Theft and Related Offences,2023,Wellington Region,1
18684,Titahi Bay North.,Theft and Related Offences,2023,Wellington Region,1
18685,Titahi Bay South.,Theft and Related Offences,2023,Wellington Region,1
18686,Titahi Bay South.,Theft and Related Offences,2023,Wellington Region,1
18687,Titahi Bay South.,Theft and Related Offences,2023,Wellington Region,1
18688,Titahi Bay South.,Theft and Related Offences,2023,Wellington Region,1
18689,Otaki.,Theft and Related Offences,2023,Wellington Region,1
18690,Otaki.,Theft and Related Offences,2023,Wellington Region,1
18691,Otaki.,Theft and Related Offences,2023,Wellington Region,1
18692,Maungakotukutuku.,Theft and Related Offences,2023,Wellington Region,1
18693,Cannons Creek North.,Theft and Related Offences,2023,Wellington Region,1
18694,Paremata-Postgate.,Theft and Related Offences,2023,Wellington Region,1
18695,Titahi Bay South.,Theft and Related Offences,2023,Wellington Region,1
18696,Waitangirua.,Theft and Related Offences,2023,Wellington Region,1
18697,Tawa Central.,Theft and Related Offences,2023,Wellington Region,1
18698,Cannons Creek North.,Theft and Related Offences,2023,Wellington Region,1
18699,Elsdon-Takapuwahia.,Theft and Related Offences,2023,Wellington Region,1
18700,Papakowhai South.,Theft and Related Offences,2023,Wellington Region,1
18701,Resolution.,Theft and Related Offences,2023,Wellington Region,1
18702,Titahi Bay North.,Theft and Related Offences,2023,Wellington Region,1
18703,Paekakariki.,Theft and Related Offences,2023,Wellington Region,1
18704,Raumati South.,Theft and Related Offences,2023,Wellington Region,1
18705,Paremata-Postgate.,Theft and Related Offences,2023,Wellington Region,1
18706,Paremata-Postgate.,Theft and Related Offences,2023,Wellington Region,1
18707,Plimmerton.,Theft and Related Offences,2023,Wellington Region,1
18708,Linden.,Theft and Related Offences,2023,Wellington Region,1
18709,Tawa South.,Theft and Related Offences,2023,Wellington Region,1
18710,Paraparaumu Central.,Theft and Related Offences,2023,Wellington Region,1
18711,Paraparaumu Central.,Theft and Related Offences,2023,Wellington Region,1
18712,Raumati Beach.,Theft and Related Offences,2023,Wellington Region,1
18713,Waikanae Beach.,Theft and Related Offences,2023,Wellington Region,1
18714,Porirua Central.,Theft and Related Offences,2023,Wellington Region,1
18715,Waitangirua.,Theft and Related Offences,2023,Wellington Region,1
18716,Tawa Central.,Theft and Related Offences,2023,Wellington Region,1
18717,Tawa South.,Theft and Related Offences,2023,Wellington Region,1
18718,Linden.,Theft and Related Offences,2023,Wellington Region,1
18719,Tawa Central.,Theft and Related Offences,2023,Wellington Region,1
18720,Tawa Central.,Theft and Related Offences,2023,Wellington Region,1
18721,Otaki.,Theft and Related Offences,2023,Wellington Region,2
18722,Otaki.,Theft and Related Offences,2023,Wellington Region,2
18723,Titahi Bay North.,Theft and Related Offences,2023,Wellington Region,2
18724,Paekakariki.,Theft and Related Offences,2023,Wellington Region,2
18725,Paraparaumu Beach South.,Theft and Related Offences,2023,Wellington Region,2
18726,Elsdon-Takapuwahia.,Theft and Related Offences,2023,Wellington Region,2
18727,Onepoto.,Theft and Related Offences,2023,Wellington Region,2
18728,Papakowhai South.,Theft and Related Offences,2023,Wellington Region,2
18729,Plimmerton.,Theft and Related Offences,2023,Wellington Region,2
18730,Titahi Bay North.,Theft and Related Offences,2023,Wellington Region,2
18731,Titahi Bay South.,Theft and Related Offences,2023,Wellington Region,2
18732,Titahi Bay South.,Theft and Related Offences,2023,Wellington Region,2
18733,Paraparaumu Central.,Theft and Related Offences,2023,Wellington Region,2
18734,Raumati Beach.,Theft and Related Offences,2023,Wellington Region,2
18735,Endeavour.,Theft and Related Offences,2023,Wellington Region,2
18736,Titahi Bay South.,Theft and Related Offences,2023,Wellington Region,2
18737,Waikanae Park.,Theft and Related Offences,2023,Wellington Region,2
18738,Otaki Forks.,Theft and Related Offences,2023,Wellington Region,1
18739,Otaki Forks.,Theft and Related Offences,2023,Wellington Region,1
18740,Otaki.,Theft and Related Offences,2023,Wellington Region,1
18741,Raumati Beach.,Theft and Related Offences,2023,Wellington Region,1
18742,Cannons Creek North.,Theft and Related Offences,2023,Wellington Region,1
18743,Porirua Central.,Theft and Related Offences,2023,Wellington Region,1
18744,Waikanae West.,Theft and Related Offences,2023,Wellington Region,1
18745,Porirua Central.,Theft and Related Offences,2023,Wellington Region,1
18746,Porirua Central.,Theft and Related Offences,2023,Wellington Region,1
18747,Paraparaumu Central.,Theft and Related Offences,2023,Wellington Region,1
18748,Linden.,Theft and Related Offences,2023,Wellington Region,1
18749,Tawa Central.,Theft and Related Offences,2023,Wellington Region,1
18750,Porirua Central.,Theft and Related Offences,2023,Wellington Region,1
18751,Porirua Central.,Theft and Related Offences,2023,Wellington Region,1
18752,Johnsonville Central.,Theft and Related Offences,2023,Wellington Region,1
18753,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
18754,Lyall Bay-Airport-Moa Point.,Theft and Related Offences,2023,Wellington Region,1
18755,Ngauranga West.,Theft and Related Offences,2023,Wellington Region,1
18756,Thorndon-Tinakori Road.,Theft and Related Offences,2023,Wellington Region,1
18757,Lambton.,Theft and Related Offences,2023,Wellington Region,1
18758,Lambton.,Theft and Related Offences,2023,Wellington Region,1
18759,Lyall Bay-Airport-Moa Point.,Theft and Related Offences,2023,Wellington Region,1
18760,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
18761,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,2
18762,Eastbourne.,Theft and Related Offences,2023,Wellington Region,1
18763,Eastbourne.,Theft and Related Offences,2023,Wellington Region,1
18764,Epuni West.,Theft and Related Offences,2023,Wellington Region,1
18765,Esplanade.,Theft and Related Offences,2023,Wellington Region,1
18766,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
18767,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
18768,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
18769,Melling.,Theft and Related Offences,2023,Wellington Region,1
18770,Moera.,Theft and Related Offences,2023,Wellington Region,1
18771,Waiwhetu South.,Theft and Related Offences,2023,Wellington Region,1
18772,Wilford.,Theft and Related Offences,2023,Wellington Region,1
18773,Wilford.,Theft and Related Offences,2023,Wellington Region,1
18774,Woburn North.,Theft and Related Offences,2023,Wellington Region,1
18775,Alicetown.,Theft and Related Offences,2023,Wellington Region,1
18776,Alicetown.,Theft and Related Offences,2023,Wellington Region,1
18777,Avalon East.,Theft and Related Offences,2023,Wellington Region,1
18778,Eastbourne.,Theft and Related Offences,2023,Wellington Region,1
18779,Epuni East.,Theft and Related Offences,2023,Wellington Region,1
18780,Epuni East.,Theft and Related Offences,2023,Wellington Region,1
18781,Epuni West.,Theft and Related Offences,2023,Wellington Region,1
18782,Esplanade.,Theft and Related Offences,2023,Wellington Region,1
18783,Esplanade.,Theft and Related Offences,2023,Wellington Region,1
18784,Esplanade.,Theft and Related Offences,2023,Wellington Region,1
18785,Esplanade.,Theft and Related Offences,2023,Wellington Region,1
18786,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
18787,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
18788,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
18789,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
18790,Moera.,Theft and Related Offences,2023,Wellington Region,1
18791,Naenae South.,Theft and Related Offences,2023,Wellington Region,1
18792,Waiwhetu South.,Theft and Related Offences,2023,Wellington Region,1
18793,Waterloo East.,Theft and Related Offences,2023,Wellington Region,1
18794,Waterloo East.,Theft and Related Offences,2023,Wellington Region,1
18795,Waterloo West.,Theft and Related Offences,2023,Wellington Region,1
18796,Wilford.,Theft and Related Offences,2023,Wellington Region,1
18797,Wilford.,Theft and Related Offences,2023,Wellington Region,1
18798,Wilford.,Theft and Related Offences,2023,Wellington Region,1
18799,Wilford.,Theft and Related Offences,2023,Wellington Region,1
18800,Wilford.,Theft and Related Offences,2023,Wellington Region,1
18801,Boulcott.,Theft and Related Offences,2023,Wellington Region,1
18802,Epuni West.,Theft and Related Offences,2023,Wellington Region,1
18803,Esplanade.,Theft and Related Offences,2023,Wellington Region,1
18804,Esplanade.,Theft and Related Offences,2023,Wellington Region,1
18805,Esplanade.,Theft and Related Offences,2023,Wellington Region,1
18806,Esplanade.,Theft and Related Offences,2023,Wellington Region,1
18807,Korokoro.,Theft and Related Offences,2023,Wellington Region,1
18808,Moera.,Theft and Related Offences,2023,Wellington Region,1
18809,Naenae South.,Theft and Related Offences,2023,Wellington Region,1
18810,Waiwhetu North.,Theft and Related Offences,2023,Wellington Region,1
18811,Waterloo West.,Theft and Related Offences,2023,Wellington Region,1
18812,Wilford.,Theft and Related Offences,2023,Wellington Region,1
18813,Alicetown.,Theft and Related Offences,2023,Wellington Region,1
18814,Boulcott.,Theft and Related Offences,2023,Wellington Region,1
18815,Eastbourne.,Theft and Related Offences,2023,Wellington Region,1
18816,Epuni East.,Theft and Related Offences,2023,Wellington Region,1
18817,Epuni East.,Theft and Related Offences,2023,Wellington Region,1
18818,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
18819,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
18820,Moera.,Theft and Related Offences,2023,Wellington Region,1
18821,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
18822,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
18823,Waiwhetu North.,Theft and Related Offences,2023,Wellington Region,1
18824,Waiwhetu North.,Theft and Related Offences,2023,Wellington Region,1
18825,Waiwhetu South.,Theft and Related Offences,2023,Wellington Region,1
18826,Waterloo East.,Theft and Related Offences,2023,Wellington Region,1
18827,Waterloo East.,Theft and Related Offences,2023,Wellington Region,1
18828,Waterloo West.,Theft and Related Offences,2023,Wellington Region,1
18829,Wilford.,Theft and Related Offences,2023,Wellington Region,1
18830,Adelaide.,Theft and Related Offences,2023,Wellington Region,1
18831,Aro Street-Nairn Street.,Theft and Related Offences,2023,Wellington Region,1
18832,Berhampore West.,Theft and Related Offences,2023,Wellington Region,1
18833,Berhampore West.,Theft and Related Offences,2023,Wellington Region,1
18834,Brooklyn.,Theft and Related Offences,2023,Wellington Region,1
18835,Hataitai North.,Theft and Related Offences,2023,Wellington Region,1
18836,Hataitai North.,Theft and Related Offences,2023,Wellington Region,1
18837,Island Bay West.,Theft and Related Offences,2023,Wellington Region,1
18838,Johnsonville North.,Theft and Related Offences,2023,Wellington Region,1
18839,Karori North.,Theft and Related Offences,2023,Wellington Region,1
18840,Karori Park.,Theft and Related Offences,2023,Wellington Region,1
18841,Karori South.,Theft and Related Offences,2023,Wellington Region,1
18842,Kelburn.,Theft and Related Offences,2023,Wellington Region,1
18843,Kelburn.,Theft and Related Offences,2023,Wellington Region,1
18844,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
18845,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
18846,Kilbirnie West-Hataitai South.,Theft and Related Offences,2023,Wellington Region,1
18847,Lambton.,Theft and Related Offences,2023,Wellington Region,1
18848,Lyall Bay-Airport-Moa Point.,Theft and Related Offences,2023,Wellington Region,1
18849,Lyall Bay-Airport-Moa Point.,Theft and Related Offences,2023,Wellington Region,1
18850,Melrose-Houghton Bay-Southgate.,Theft and Related Offences,2023,Wellington Region,1
18851,Melrose-Houghton Bay-Southgate.,Theft and Related Offences,2023,Wellington Region,1
18852,Melrose-Houghton Bay-Southgate.,Theft and Related Offences,2023,Wellington Region,1
18853,Mt Cook-Wallace Street.,Theft and Related Offences,2023,Wellington Region,1
18854,Mt Cook-Wallace Street.,Theft and Related Offences,2023,Wellington Region,1
18855,Mt Cook-Wallace Street.,Theft and Related Offences,2023,Wellington Region,1
18856,Newtown West.,Theft and Related Offences,2023,Wellington Region,1
18857,Ngaio South.,Theft and Related Offences,2023,Wellington Region,1
18858,Northland.,Theft and Related Offences,2023,Wellington Region,1
18859,Northland.,Theft and Related Offences,2023,Wellington Region,1
18860,Northland.,Theft and Related Offences,2023,Wellington Region,1
18861,Northland.,Theft and Related Offences,2023,Wellington Region,1
18862,Rangoon Heights.,Theft and Related Offences,2023,Wellington Region,1
18863,Roseneath.,Theft and Related Offences,2023,Wellington Region,1
18864,Roseneath.,Theft and Related Offences,2023,Wellington Region,1
18865,Te Kainga.,Theft and Related Offences,2023,Wellington Region,1
18866,Vogeltown West.,Theft and Related Offences,2023,Wellington Region,1
18867,Vogeltown West.,Theft and Related Offences,2023,Wellington Region,1
18868,Vogeltown West.,Theft and Related Offences,2023,Wellington Region,1
18869,Vogeltown.,Theft and Related Offences,2023,Wellington Region,1
18870,Vogeltown.,Theft and Related Offences,2023,Wellington Region,1
18871,Wadestown.,Theft and Related Offences,2023,Wellington Region,1
18872,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
18873,Hataitai North.,Theft and Related Offences,2023,Wellington Region,1
18874,Island Bay East.,Theft and Related Offences,2023,Wellington Region,1
18875,Island Bay West.,Theft and Related Offences,2023,Wellington Region,1
18876,Island Bay West.,Theft and Related Offences,2023,Wellington Region,1
18877,Johnsonville Central.,Theft and Related Offences,2023,Wellington Region,1
18878,Karori East.,Theft and Related Offences,2023,Wellington Region,1
18879,Karori East.,Theft and Related Offences,2023,Wellington Region,1
18880,Karori North.,Theft and Related Offences,2023,Wellington Region,1
18881,Karori North.,Theft and Related Offences,2023,Wellington Region,1
18882,Karori South.,Theft and Related Offences,2023,Wellington Region,1
18883,Kelburn.,Theft and Related Offences,2023,Wellington Region,1
18884,Kelburn.,Theft and Related Offences,2023,Wellington Region,1
18885,Kilbirnie West-Hataitai South.,Theft and Related Offences,2023,Wellington Region,1
18886,Kilbirnie West-Hataitai South.,Theft and Related Offences,2023,Wellington Region,1
18887,Kingston-Mornington.,Theft and Related Offences,2023,Wellington Region,1
18888,Kingston-Mornington.,Theft and Related Offences,2023,Wellington Region,1
18889,Lambton.,Theft and Related Offences,2023,Wellington Region,1
18890,Lambton.,Theft and Related Offences,2023,Wellington Region,1
18891,Lyall Bay-Airport-Moa Point.,Theft and Related Offences,2023,Wellington Region,1
18892,Melrose-Houghton Bay-Southgate.,Theft and Related Offences,2023,Wellington Region,1
18893,Melrose-Houghton Bay-Southgate.,Theft and Related Offences,2023,Wellington Region,1
18894,Miramar South.,Theft and Related Offences,2023,Wellington Region,1
18895,Miramar South.,Theft and Related Offences,2023,Wellington Region,1
18896,Miramar.,Theft and Related Offences,2023,Wellington Region,1
18897,Miramar.,Theft and Related Offences,2023,Wellington Region,1
18898,Mt Cook-Wallace Street.,Theft and Related Offences,2023,Wellington Region,1
18899,Mt Cook-Wallace Street.,Theft and Related Offences,2023,Wellington Region,1
18900,Mt Victoria West.,Theft and Related Offences,2023,Wellington Region,1
18901,Mt Victoria West.,Theft and Related Offences,2023,Wellington Region,1
18902,Newtown East.,Theft and Related Offences,2023,Wellington Region,1
18903,Newtown East.,Theft and Related Offences,2023,Wellington Region,1
18904,Newtown West.,Theft and Related Offences,2023,Wellington Region,1
18905,Ngaio South.,Theft and Related Offences,2023,Wellington Region,1
18906,Northland North.,Theft and Related Offences,2023,Wellington Region,1
18907,Northland.,Theft and Related Offences,2023,Wellington Region,1
18908,Oriental Bay.,Theft and Related Offences,2023,Wellington Region,1
18909,Oriental Bay.,Theft and Related Offences,2023,Wellington Region,1
18910,Paparangi West.,Theft and Related Offences,2023,Wellington Region,1
18911,Rangoon Heights.,Theft and Related Offences,2023,Wellington Region,1
18912,Rangoon Heights.,Theft and Related Offences,2023,Wellington Region,1
18913,Raroa.,Theft and Related Offences,2023,Wellington Region,1
18914,Roseneath.,Theft and Related Offences,2023,Wellington Region,1
18915,Seatoun Tunnel West.,Theft and Related Offences,2023,Wellington Region,1
18916,Taitville.,Theft and Related Offences,2023,Wellington Region,1
18917,Taitville.,Theft and Related Offences,2023,Wellington Region,1
18918,Te Kainga.,Theft and Related Offences,2023,Wellington Region,1
18919,Vogeltown West.,Theft and Related Offences,2023,Wellington Region,1
18920,Vogeltown West.,Theft and Related Offences,2023,Wellington Region,1
18921,Vogeltown.,Theft and Related Offences,2023,Wellington Region,1
18922,Vogeltown.,Theft and Related Offences,2023,Wellington Region,1
18923,Vogeltown.,Theft and Related Offences,2023,Wellington Region,1
18924,Wadestown.,Theft and Related Offences,2023,Wellington Region,1
18925,Wadestown.,Theft and Related Offences,2023,Wellington Region,1
18926,Wadestown.,Theft and Related Offences,2023,Wellington Region,1
18927,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
18928,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
18929,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
18930,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
18931,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
18932,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
18933,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
18934,Wilton.,Theft and Related Offences,2023,Wellington Region,1
18935,Wilton.,Theft and Related Offences,2023,Wellington Region,1
18936,Adelaide.,Theft and Related Offences,2023,Wellington Region,1
18937,Aro Street-Nairn Street.,Theft and Related Offences,2023,Wellington Region,1
18938,Aro Street-Nairn Street.,Theft and Related Offences,2023,Wellington Region,1
18939,Aro Street-Nairn Street.,Theft and Related Offences,2023,Wellington Region,1
18940,Aro Street-Nairn Street.,Theft and Related Offences,2023,Wellington Region,1
18941,Berhampore West.,Theft and Related Offences,2023,Wellington Region,1
18942,Berhampore West.,Theft and Related Offences,2023,Wellington Region,1
