,Area Unit,ANZSOC Division,Year,Region,Victimisations
4118,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4119,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4120,Spotswood.,Theft and Related Offences,2023,Taranaki Region,1
4121,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4122,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,2
4123,Hawera North.,Theft and Related Offences,2023,Taranaki Region,2
4124,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,2
4125,Hawera South.,Theft and Related Offences,2023,Taranaki Region,2
4126,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,2
4127,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,2
4128,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4129,Kaponga.,Theft and Related Offences,2023,Taranaki Region,1
4130,Bell Block.,Theft and Related Offences,2023,Taranaki Region,1
4131,Struan Park.,Theft and Related Offences,2023,Taranaki Region,1
4132,Welbourn.,Theft and Related Offences,2023,Taranaki Region,1
4133,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4134,Opunake.,Theft and Related Offences,2023,Taranaki Region,1
4135,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4136,Kawaroa.,Theft and Related Offences,2023,Taranaki Region,1
4137,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4138,Lynmouth.,Theft and Related Offences,2023,Taranaki Region,1
4139,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4140,Marsland Hill.,Theft and Related Offences,2023,Taranaki Region,1
4141,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4142,Hawera North.,Theft and Related Offences,2023,Taranaki Region,1
4143,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4144,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4145,Eltham.,Theft and Related Offences,2023,Taranaki Region,1
4146,Marsland Hill.,Theft and Related Offences,2023,Taranaki Region,1
4147,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4148,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4149,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4150,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4151,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4152,Eltham.,Theft and Related Offences,2023,Taranaki Region,1
4153,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4154,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4155,Waitara West.,Theft and Related Offences,2023,Taranaki Region,1
4156,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4157,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4158,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4159,Marsland Hill.,Theft and Related Offences,2023,Taranaki Region,1
4160,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4161,Kahui.,Theft and Related Offences,2023,Taranaki Region,1
4162,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4163,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4164,Merrilands.,Theft and Related Offences,2023,Taranaki Region,1
4165,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4166,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4167,Waitara West.,Theft and Related Offences,2023,Taranaki Region,1
4168,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4169,Struan Park.,Theft and Related Offences,2023,Taranaki Region,1
4170,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4171,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4172,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4173,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4174,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4175,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4176,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4177,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4178,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4179,Moturoa.,Theft and Related Offences,2023,Taranaki Region,1
4180,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4181,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4182,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4183,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4184,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4185,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4186,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4187,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4188,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4189,Waitara West.,Theft and Related Offences,2023,Taranaki Region,1
4190,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4191,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4192,Merrilands.,Theft and Related Offences,2023,Taranaki Region,1
4193,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4194,Moturoa.,Theft and Related Offences,2023,Taranaki Region,1
4195,Waitara West.,Theft and Related Offences,2023,Taranaki Region,1
4196,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4197,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4198,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4199,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4200,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4201,Lynmouth.,Theft and Related Offences,2023,Taranaki Region,1
4202,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4203,Marsland Hill.,Theft and Related Offences,2023,Taranaki Region,1
4204,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4205,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4206,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4207,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4208,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4209,Spotswood.,Theft and Related Offences,2023,Taranaki Region,1
4210,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4211,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4212,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4213,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4214,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4215,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4216,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4217,Lynmouth.,Theft and Related Offences,2023,Taranaki Region,1
4218,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4219,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4220,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4221,Moturoa.,Theft and Related Offences,2023,Taranaki Region,1
4222,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4223,Hawera North.,Theft and Related Offences,2023,Taranaki Region,1
4224,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4225,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4226,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4227,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4228,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4229,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4230,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4231,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4232,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4233,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4234,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4235,Inglewood.,Theft and Related Offences,2023,Taranaki Region,1
4236,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4237,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4238,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4239,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4240,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4241,Waitara West.,Theft and Related Offences,2023,Taranaki Region,1
4242,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4243,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4244,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4245,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4246,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4247,Waitara West.,Theft and Related Offences,2023,Taranaki Region,1
4248,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4249,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4250,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4251,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4252,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4253,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4254,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4255,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4256,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4257,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,2
4258,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,2
4259,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,2
4260,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,2
4261,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,2
4262,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,2
4263,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,2
4264,Paraite.,Theft and Related Offences,2023,Taranaki Region,2
4265,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,2
4266,Hawera South.,Theft and Related Offences,2023,Taranaki Region,2
4267,Fitzroy.,Theft and Related Offences,2023,Taranaki Region,1
4268,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4269,Moturoa.,Theft and Related Offences,2023,Taranaki Region,1
4270,Mangatoki-Moeroa.,Theft and Related Offences,2023,Taranaki Region,1
4271,Fitzroy.,Theft and Related Offences,2023,Taranaki Region,1
4272,Ohangai.,Theft and Related Offences,2023,Taranaki Region,1
4273,Merrilands.,Theft and Related Offences,2023,Taranaki Region,1
4274,Marsland Hill.,Theft and Related Offences,2023,Taranaki Region,1
4275,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4276,Whenuakura.,Theft and Related Offences,2023,Taranaki Region,1
4277,Waitara West.,Theft and Related Offences,2023,Taranaki Region,1
4278,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4279,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4280,Merrilands.,Theft and Related Offences,2023,Taranaki Region,1
4281,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4282,Waitara West.,Theft and Related Offences,2023,Taranaki Region,1
4283,Marsland Hill.,Theft and Related Offences,2023,Taranaki Region,1
4284,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4285,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4286,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4287,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4288,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4289,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4290,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4291,Inglewood.,Theft and Related Offences,2023,Taranaki Region,1
4292,Merrilands.,Theft and Related Offences,2023,Taranaki Region,1
4293,Marsland Hill.,Theft and Related Offences,2023,Taranaki Region,1
4294,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4295,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4296,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4297,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4298,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4299,Opunake.,Theft and Related Offences,2023,Taranaki Region,1
4300,Patea.,Theft and Related Offences,2023,Taranaki Region,1
4301,Marsland Hill.,Theft and Related Offences,2023,Taranaki Region,1
4302,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4303,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4304,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4305,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4306,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4307,Eltham.,Theft and Related Offences,2023,Taranaki Region,1
4308,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4309,Moturoa.,Theft and Related Offences,2023,Taranaki Region,1
4310,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4311,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4312,Hawera North.,Theft and Related Offences,2023,Taranaki Region,1
4313,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4314,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4315,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4316,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4317,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4318,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4319,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4320,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4321,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4322,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4323,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4324,Hawera North.,Theft and Related Offences,2023,Taranaki Region,1
4325,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4326,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4327,Merrilands.,Theft and Related Offences,2023,Taranaki Region,1
4328,Moturoa.,Theft and Related Offences,2023,Taranaki Region,1
4329,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4330,Waitara West.,Theft and Related Offences,2023,Taranaki Region,1
4331,Marfell.,Theft and Related Offences,2023,Taranaki Region,1
4332,Kawaroa.,Theft and Related Offences,2023,Taranaki Region,1
4333,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4334,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4335,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4336,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4337,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4338,Merrilands.,Theft and Related Offences,2023,Taranaki Region,1
4339,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4340,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4341,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4342,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4343,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4344,Oakura.,Theft and Related Offences,2023,Taranaki Region,1
4345,Okato.,Theft and Related Offences,2023,Taranaki Region,1
4346,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4347,Patea.,Theft and Related Offences,2023,Taranaki Region,1
4348,Merrilands.,Theft and Related Offences,2023,Taranaki Region,1
4349,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4350,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4351,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4352,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4353,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4354,Hawera North.,Theft and Related Offences,2023,Taranaki Region,1
4355,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4356,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4357,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4358,Hawera North.,Theft and Related Offences,2023,Taranaki Region,1
4359,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4360,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4361,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4362,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4363,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4364,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4365,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4366,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4367,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4368,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4369,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4370,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4371,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,2
4372,Stratford West.,Theft and Related Offences,2023,Taranaki Region,2
4373,Hawera South.,Theft and Related Offences,2023,Taranaki Region,2
4374,Hawera South.,Theft and Related Offences,2023,Taranaki Region,2
4375,Hawera South.,Theft and Related Offences,2023,Taranaki Region,2
4376,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,2
4377,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,2
4378,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,2
4379,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,3
4380,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,4
4381,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,10
4382,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,2
4383,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4384,Marsland Hill.,Theft and Related Offences,2023,Taranaki Region,1
4385,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4386,Fitzroy.,Theft and Related Offences,2023,Taranaki Region,1
4387,Opunake.,Theft and Related Offences,2023,Taranaki Region,1
4388,Bell Block.,Theft and Related Offences,2023,Taranaki Region,1
4389,Marsland Hill.,Theft and Related Offences,2023,Taranaki Region,1
4390,Merrilands.,Theft and Related Offences,2023,Taranaki Region,1
4391,Inglewood.,Theft and Related Offences,2023,Taranaki Region,1
4392,Eltham.,Theft and Related Offences,2023,Taranaki Region,1
4393,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4394,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4395,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4396,Opunake.,Theft and Related Offences,2023,Taranaki Region,1
4397,Waitara West.,Theft and Related Offences,2023,Taranaki Region,1
4398,Marsland Hill.,Theft and Related Offences,2023,Taranaki Region,1
4399,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4400,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4401,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4402,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4403,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4404,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4405,Inglewood.,Theft and Related Offences,2023,Taranaki Region,1
4406,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4407,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4408,Westown.,Theft and Related Offences,2023,Taranaki Region,1
4409,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4410,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4411,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4412,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4413,Merrilands.,Theft and Related Offences,2023,Taranaki Region,1
4414,Waitara West.,Theft and Related Offences,2023,Taranaki Region,1
4415,Marsland Hill.,Theft and Related Offences,2023,Taranaki Region,1
4416,Inglewood.,Theft and Related Offences,2023,Taranaki Region,1
4417,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4418,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4419,Marsland Hill.,Theft and Related Offences,2023,Taranaki Region,1
4420,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4421,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4422,Hawera North.,Theft and Related Offences,2023,Taranaki Region,1
4423,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4424,Marsland Hill.,Theft and Related Offences,2023,Taranaki Region,1
4425,Merrilands.,Theft and Related Offences,2023,Taranaki Region,1
4426,Waitara West.,Theft and Related Offences,2023,Taranaki Region,1
4427,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4428,Hawera North.,Theft and Related Offences,2023,Taranaki Region,1
4429,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4430,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4431,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4432,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4433,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4434,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4435,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4436,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4437,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4438,Hawera North.,Theft and Related Offences,2023,Taranaki Region,1
4439,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4440,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4441,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4442,Stratford East.,Theft and Related Offences,2023,Taranaki Region,1
4443,Westown.,Theft and Related Offences,2023,Taranaki Region,1
4444,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4445,Patea.,Theft and Related Offences,2023,Taranaki Region,1
4446,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4447,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4448,Inglewood.,Theft and Related Offences,2023,Taranaki Region,1
4449,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4450,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4451,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4452,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4453,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4454,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4455,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4456,Fitzroy.,Theft and Related Offences,2023,Taranaki Region,1
4457,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4458,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4459,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4460,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4461,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4462,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4463,Struan Park.,Theft and Related Offences,2023,Taranaki Region,1
4464,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4465,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4466,Moturoa.,Theft and Related Offences,2023,Taranaki Region,1
4467,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4468,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4469,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4470,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4471,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4472,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4473,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4474,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4475,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4476,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4477,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4478,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4479,Waitara West.,Theft and Related Offences,2023,Taranaki Region,1
4480,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4481,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4482,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4483,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4484,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4485,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4486,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4487,Stratford West.,Theft and Related Offences,2023,Taranaki Region,1
4488,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4489,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4490,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4491,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4492,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4493,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4494,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4495,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4496,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4497,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4498,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4499,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4500,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4501,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4502,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4503,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4504,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4505,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4506,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4507,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4508,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4509,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4510,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4511,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4512,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4513,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4514,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4515,Hawera North.,Theft and Related Offences,2023,Taranaki Region,1
4516,Paraite.,Theft and Related Offences,2023,Taranaki Region,1
4517,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4518,Waitara West.,Theft and Related Offences,2023,Taranaki Region,1
4519,Hawera North.,Theft and Related Offences,2023,Taranaki Region,1
4520,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4521,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4522,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
4523,New Plymouth Central.,Theft and Related Offences,2023,Taranaki Region,1
4524,Hawera South.,Theft and Related Offences,2023,Taranaki Region,1
4525,Glen Avon.,Theft and Related Offences,2023,Taranaki Region,1
