,Area Unit,ANZSOC Division,Year,Region,Victimisations
1270,Milson.,Acts Intended to Cause Injury,2023,Manawatu Region,2
1271,Ohakea.,Acts Intended to Cause Injury,2023,Manawatu Region,2
1272,Palmerston North Central.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1273,Levin North.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1274,Fordell-Kakatahi.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1275,Levin West.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1276,Palmerston North Central.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1277,Cooks Gardens.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1278,Pahiatua.,Theft and Related Offences,2023,Manawatu Region,1
1279,Pahiatua.,Theft and Related Offences,2023,Manawatu Region,1
1280,Eketahuna.,Theft and Related Offences,2023,Manawatu Region,1
1281,Woodville.,Theft and Related Offences,2023,Manawatu Region,1
1282,Pahiatua.,Theft and Related Offences,2023,Manawatu Region,1
1283,Norsewood-Herbertville.,Theft and Related Offences,2023,Manawatu Region,1
1284,Pahiatua.,Theft and Related Offences,2023,Manawatu Region,1
1285,Papatawa.,Theft and Related Offences,2023,Manawatu Region,1
1286,Pahiatua.,Theft and Related Offences,2023,Manawatu Region,3
1287,Woodville.,Theft and Related Offences,2023,Manawatu Region,1
1288,Dannevirke East.,Theft and Related Offences,2023,Manawatu Region,1
1289,Hokowhitu East.,Theft and Related Offences,2023,Manawatu Region,1
1290,Hokowhitu Lagoon.,Theft and Related Offences,2023,Manawatu Region,1
1291,Kelvin Grove.,Theft and Related Offences,2023,Manawatu Region,1
1292,Levin East.,Theft and Related Offences,2023,Manawatu Region,1
1293,Levin South.,Theft and Related Offences,2023,Manawatu Region,1
1294,Mangaore-Manakau.,Theft and Related Offences,2023,Manawatu Region,1
1295,Moutoa.,Theft and Related Offences,2023,Manawatu Region,1
1296,Tokorangi-Hiwinui.,Theft and Related Offences,2023,Manawatu Region,1
1297,Tokorangi-Hiwinui.,Theft and Related Offences,2023,Manawatu Region,1
1298,Tokorangi-Hiwinui.,Theft and Related Offences,2023,Manawatu Region,1
1299,Palmerston North Hospital.,Theft and Related Offences,2023,Manawatu Region,1
1300,Feilding Central.,Theft and Related Offences,2023,Manawatu Region,1
1301,Feilding West.,Theft and Related Offences,2023,Manawatu Region,1
1302,Feilding West.,Theft and Related Offences,2023,Manawatu Region,1
1303,Ashhurst.,Theft and Related Offences,2023,Manawatu Region,1
1304,St Johns Hill.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1305,Playford Park.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1306,Palmerston North Hospital.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1307,Hokowhitu East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1308,Papaeoia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1309,Oroua Downs-Waitohi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1310,Highbury.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1311,Oroua Downs-Waitohi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1312,Manunui.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1313,Terrace End.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1314,Awapuni South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1315,Levin North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1316,Feilding East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1317,Kelvin Grove.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1318,Kelvin Grove.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1319,Wanganui Central.,Theft and Related Offences,2023,Manawatu Region,1
1320,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1321,Hokowhitu West.,Theft and Related Offences,2023,Manawatu Region,1
1322,Takaro.,Theft and Related Offences,2023,Manawatu Region,1
1323,Cloverlea.,Theft and Related Offences,2023,Manawatu Region,1
1324,Hokowhitu West.,Theft and Related Offences,2023,Manawatu Region,1
1325,Hokowhitu West.,Theft and Related Offences,2023,Manawatu Region,1
1326,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1327,Roslyn.,Theft and Related Offences,2023,Manawatu Region,1
1328,Hokowhitu West.,Theft and Related Offences,2023,Manawatu Region,1
1329,Levin West.,Theft and Related Offences,2023,Manawatu Region,1
1330,Rakiraki.,Theft and Related Offences,2023,Manawatu Region,1
1331,Cloverlea.,Theft and Related Offences,2023,Manawatu Region,1
1332,Westbrook.,Theft and Related Offences,2023,Manawatu Region,1
1333,Kelvin Grove.,Theft and Related Offences,2023,Manawatu Region,1
1334,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1335,Feilding West.,Theft and Related Offences,2023,Manawatu Region,1
1336,Cooks Gardens.,Theft and Related Offences,2023,Manawatu Region,1
1337,Feilding Central.,Theft and Related Offences,2023,Manawatu Region,1
1338,Feilding West.,Theft and Related Offences,2023,Manawatu Region,1
1339,Levin West.,Theft and Related Offences,2023,Manawatu Region,1
1340,Kelvin Grove.,Theft and Related Offences,2023,Manawatu Region,1
1341,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1342,Kelvin Grove.,Theft and Related Offences,2023,Manawatu Region,1
1343,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1344,Takaro.,Theft and Related Offences,2023,Manawatu Region,1
1345,Feilding West.,Theft and Related Offences,2023,Manawatu Region,1
1346,Levin West.,Theft and Related Offences,2023,Manawatu Region,1
1347,Feilding West.,Theft and Related Offences,2023,Manawatu Region,1
1348,Awapuni North.,Theft and Related Offences,2023,Manawatu Region,1
1349,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1350,Roslyn.,Theft and Related Offences,2023,Manawatu Region,1
1351,Gonville South.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1352,Levin West.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1353,Taumarunui Central.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1354,Awapuni South.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1355,Palmerston North Central.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1356,Tarrangower.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1357,Woodville.,Theft and Related Offences,2023,Manawatu Region,1
1358,Nireaha-Tiraumea.,Theft and Related Offences,2023,Manawatu Region,1
1359,Awapuni South.,Theft and Related Offences,2023,Manawatu Region,1
1360,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1361,West End.,Theft and Related Offences,2023,Manawatu Region,1
1362,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1363,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1364,Oroua Downs-Waitohi.,Theft and Related Offences,2023,Manawatu Region,1
1365,Westbrook.,Theft and Related Offences,2023,Manawatu Region,2
1366,Gonville South.,Theft and Related Offences,2023,Manawatu Region,1
1367,West End.,Theft and Related Offences,2023,Manawatu Region,1
1368,Laird Park.,Theft and Related Offences,2023,Manawatu Region,1
1369,Foxton Beach.,Theft and Related Offences,2023,Manawatu Region,1
1370,Feilding East.,Theft and Related Offences,2023,Manawatu Region,1
1371,Wanganui Collegiate.,Theft and Related Offences,2023,Manawatu Region,1
1372,Balgownie.,Theft and Related Offences,2023,Manawatu Region,1
1373,Roslyn.,Theft and Related Offences,2023,Manawatu Region,1
1374,Dannevirke East.,Theft and Related Offences,2023,Manawatu Region,1
1375,Dannevirke East.,Theft and Related Offences,2023,Manawatu Region,1
1376,Mangatainoka.,Theft and Related Offences,2023,Manawatu Region,1
1377,Taumarunui Central.,Theft and Related Offences,2023,Manawatu Region,1
1378,Roslyn.,"Abduction, Harassment and Other Related Offences Against a Person",2023,Manawatu Region,1
1379,Wanganui Central.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1380,Ohakune.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1381,Takaro.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1382,Palmerston North Central.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1383,Levin South.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1384,Palmerston North Central.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1385,Levin West.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1386,Takaro.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1387,Marton.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1388,Palmerston North Central.,Acts Intended to Cause Injury,2023,Manawatu Region,2
1389,Laird Park.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1390,Castlecliff North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1391,Levin North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1392,Raurimu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1393,Papaeoia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1394,Takaro.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1395,Terrace End.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1396,Wanganui Collegiate.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1397,Kairanga.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1398,Awapuni South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,2
1399,Roslyn.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1400,Levin North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1401,Lower Aramoho.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1402,Levin East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1403,Gonville South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1404,Levin South.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1405,Ngapuke.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1406,Palmerston North Central.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1407,Cooks Gardens.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1408,Cooks Gardens.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1409,Highbury.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1410,Palmerston North Hospital.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1411,Kelvin Grove.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1412,Levin North.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1413,Maxwell.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1414,Himatangi Beach.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1415,Taihape.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1416,Aokautere.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1417,Levin East.,"Robbery, Extortion and Related Offences",2023,Manawatu Region,1
1418,Pahiatua.,Sexual Assault and Related Offences,2023,Manawatu Region,2
1419,Dannevirke East.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1420,Castlecliff North.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1421,Gonville South.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1422,Wanganui Collegiate.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1423,Ashhurst.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1424,Cooks Gardens.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1425,Awapuni South.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1426,Gonville South.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1427,Taumarunui Central.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1428,Hokowhitu Lagoon.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1429,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1430,Levin East.,Theft and Related Offences,2023,Manawatu Region,1
1431,Westbrook.,Theft and Related Offences,2023,Manawatu Region,1
1432,Playford Park.,Theft and Related Offences,2023,Manawatu Region,1
1433,Turitea.,Theft and Related Offences,2023,Manawatu Region,1
1434,Awapuni West.,Theft and Related Offences,2023,Manawatu Region,1
1435,Takaro.,Theft and Related Offences,2023,Manawatu Region,1
1436,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1437,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1438,Feilding West.,Theft and Related Offences,2023,Manawatu Region,1
1439,Feilding West.,Theft and Related Offences,2023,Manawatu Region,1
1440,Milson.,Theft and Related Offences,2023,Manawatu Region,1
1441,Takaro.,Theft and Related Offences,2023,Manawatu Region,1
1442,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1443,West End.,Theft and Related Offences,2023,Manawatu Region,1
1444,Lake Alice.,Theft and Related Offences,2023,Manawatu Region,1
1445,Mangatainoka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1446,Norsewood-Herbertville.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1447,Norsewood-Herbertville.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1448,Woodville.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1449,Pahiatua.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1450,Norsewood-Herbertville.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1451,Pahiatua.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1452,Mangatainoka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1453,Norsewood-Herbertville.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1454,Dannevirke East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1455,Mangatainoka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1456,Cooks Gardens.,Theft and Related Offences,2023,Manawatu Region,1
1457,Awapuni North.,Theft and Related Offences,2023,Manawatu Region,1
1458,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1459,Cooks Gardens.,Theft and Related Offences,2023,Manawatu Region,2
1460,Wanganui Collegiate.,Theft and Related Offences,2023,Manawatu Region,2
1461,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,2
1462,Awapuni North.,Theft and Related Offences,2023,Manawatu Region,2
1463,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,2
1464,Cooks Gardens.,Theft and Related Offences,2023,Manawatu Region,2
1465,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,2
1466,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,2
1467,Cooks Gardens.,Theft and Related Offences,2023,Manawatu Region,2
1468,West End.,Theft and Related Offences,2023,Manawatu Region,2
1469,Feilding Central.,Theft and Related Offences,2023,Manawatu Region,2
1470,Cooks Gardens.,Theft and Related Offences,2023,Manawatu Region,1
1471,Cooks Gardens.,Theft and Related Offences,2023,Manawatu Region,1
1472,Cooks Gardens.,Theft and Related Offences,2023,Manawatu Region,1
1473,Bulls.,Theft and Related Offences,2023,Manawatu Region,1
1474,Bulls.,Theft and Related Offences,2023,Manawatu Region,1
1475,Cooks Gardens.,Theft and Related Offences,2023,Manawatu Region,1
1476,Laird Park.,Theft and Related Offences,2023,Manawatu Region,1
1477,Cooks Gardens.,Theft and Related Offences,2023,Manawatu Region,1
1478,Cooks Gardens.,Theft and Related Offences,2023,Manawatu Region,1
1479,Taihape.,Theft and Related Offences,2023,Manawatu Region,1
1480,Milson.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1481,Palmerston North Hospital.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1482,Raetihi.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1483,Maxwell.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1484,Milson.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1485,Kowhai Park.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1486,Foxton Beach.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1487,Feilding West.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1488,Wanganui Collegiate.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1489,Aokautere.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1490,Feilding Central.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1491,Hokowhitu East.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1492,Gonville East.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1493,Takaro.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1494,Taumarunui Central.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1495,Lower Aramoho.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1496,Rongotea.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1497,Palmerston North Hospital.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1498,Cooks Gardens.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1499,Playford Park.,Sexual Assault and Related Offences,2023,Manawatu Region,1
1500,Norsewood-Herbertville.,Theft and Related Offences,2023,Manawatu Region,1
1501,Dannevirke East.,Theft and Related Offences,2023,Manawatu Region,1
1502,Dannevirke East.,Theft and Related Offences,2023,Manawatu Region,1
1503,Awapuni West.,Theft and Related Offences,2023,Manawatu Region,1
1504,Foxton.,Theft and Related Offences,2023,Manawatu Region,1
1505,Hokowhitu East.,Theft and Related Offences,2023,Manawatu Region,1
1506,Takaro.,Theft and Related Offences,2023,Manawatu Region,1
1507,Roslyn.,Theft and Related Offences,2023,Manawatu Region,1
1508,Kelvin Grove.,Theft and Related Offences,2023,Manawatu Region,1
1509,Kelvin Grove.,Theft and Related Offences,2023,Manawatu Region,1
1510,Milson.,Theft and Related Offences,2023,Manawatu Region,1
1511,Levin West.,Theft and Related Offences,2023,Manawatu Region,1
1512,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1513,Feilding Central.,Theft and Related Offences,2023,Manawatu Region,1
1514,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1515,Feilding East.,Theft and Related Offences,2023,Manawatu Region,1
1516,Maewa.,Theft and Related Offences,2023,Manawatu Region,1
1517,Levin West.,Theft and Related Offences,2023,Manawatu Region,1
1518,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1519,West End.,Theft and Related Offences,2023,Manawatu Region,1
1520,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1521,Ashhurst.,Theft and Related Offences,2023,Manawatu Region,1
1522,Roslyn.,Theft and Related Offences,2023,Manawatu Region,1
1523,Norsewood-Herbertville.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1524,Woodville.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1525,Papaeoia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1526,Wanganui Collegiate.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1527,Awapuni North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1528,Laird Park.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1529,Palmerston North Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1530,Oroua Downs-Waitohi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1531,Palmerston North Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1532,Cooks Gardens.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1533,West End.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1534,Palmerston North Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1535,Palmerston North Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1536,Playford Park.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1537,West End.,Theft and Related Offences,2023,Manawatu Region,2
1538,Levin West.,Theft and Related Offences,2023,Manawatu Region,2
1539,Papaeoia.,Theft and Related Offences,2023,Manawatu Region,2
1540,Takaro.,Theft and Related Offences,2023,Manawatu Region,2
1541,Levin West.,Theft and Related Offences,2023,Manawatu Region,2
1542,Awapuni North.,Theft and Related Offences,2023,Manawatu Region,2
1543,West End.,Theft and Related Offences,2023,Manawatu Region,3
1544,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,3
1545,Levin West.,Theft and Related Offences,2023,Manawatu Region,1
1546,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1547,West End.,Theft and Related Offences,2023,Manawatu Region,1
1548,Cloverlea.,Theft and Related Offences,2023,Manawatu Region,1
1549,Palmerston North Hospital.,Theft and Related Offences,2023,Manawatu Region,1
1550,Foxton.,Theft and Related Offences,2023,Manawatu Region,1
1551,Taihape.,Theft and Related Offences,2023,Manawatu Region,1
1552,Levin West.,Theft and Related Offences,2023,Manawatu Region,1
1553,Levin North.,Theft and Related Offences,2023,Manawatu Region,1
1554,Pahiatua.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1555,Westbrook.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1556,Linton Military Camp.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1557,Awapuni South.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1558,Ashhurst.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1559,Roslyn.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1560,Marton.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1561,Highbury.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1562,Palmerston North Central.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1563,Bulls.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1564,Palmerston North Hospital.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1565,Longburn.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1566,Williams Domain.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1567,Hokowhitu Lagoon.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1568,Playford Park.,Acts Intended to Cause Injury,2023,Manawatu Region,1
1569,Palmerston North Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1570,Papaeoia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1571,Levin West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1572,Rakiraki.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1573,Levin West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1574,Palmerston North Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1575,Roslyn.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1576,Palmerston North Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1577,Palmerston North Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1578,Rakiraki.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1579,Himatangi Beach.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1580,Dannevirke East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1581,Cooks Gardens.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1582,Ashhurst.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1583,Feilding Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1584,Levin South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1585,Papaeoia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1586,Fordell-Kakatahi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1587,Raurimu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1588,West End.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1589,Shannon.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1590,Tokomaru.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1591,Palmerston North Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1592,Taumarunui Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1593,Palmerston North Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1594,Blueskin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1595,Palmerston North Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1596,Levin West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1597,Laird Park.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1598,Wanganui Collegiate.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1599,Cloverlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1600,Levin West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1601,Hokowhitu West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1602,Ashhurst.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1603,Takaro.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1604,Takaro.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1605,West End.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1606,Ohakune.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1607,Castlecliff North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1608,Takaro.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1609,Feilding North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1610,Levin East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Manawatu Region,1
1611,Levin West.,Theft and Related Offences,2023,Manawatu Region,1
1612,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1613,Gonville South.,Theft and Related Offences,2023,Manawatu Region,1
1614,Palmerston North Central.,Theft and Related Offences,2023,Manawatu Region,1
1615,Papaeoia.,Theft and Related Offences,2023,Manawatu Region,1
1616,West End.,Theft and Related Offences,2023,Manawatu Region,1
1617,Palmerston North Hospital.,Theft and Related Offences,2023,Manawatu Region,2
1618,Feilding Central.,Theft and Related Offences,2023,Manawatu Region,2
1619,Bulls.,Theft and Related Offences,2023,Manawatu Region,1
1620,Wanganui Collegiate.,Theft and Related Offences,2023,Manawatu Region,1
