,Area Unit,ANZSOC Division,Year,Region,Victimisations
8283,Raumanga West.,Theft and Related Offences,2023,Northland,1
8284,Kaitaia West.,Theft and Related Offences,2023,Northland,1
8285,Whangarei Central.,Theft and Related Offences,2023,Northland,1
8286,Whangarei Central.,Theft and Related Offences,2023,Northland,4
8287,Kamo East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8288,Kamo West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8289,Kaikohe.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8290,Karikari Peninsula-Maungataniwha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8291,Otangarei.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8292,Ngapuhi-Kaikou.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8293,Hikurangi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8294,Moerewa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8295,Port-Limeburners.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8296,Rehia-Oneriri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8297,Bream Head.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8298,Kensington.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8299,Houhora.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8300,Kaikohe.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8301,Awanui.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8302,Dargaville.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8303,Kamo West.,Acts Intended to Cause Injury,2023,Northland,1
8304,Whangarei Central.,Acts Intended to Cause Injury,2023,Northland,1
8305,Whangarei Central.,Acts Intended to Cause Injury,2023,Northland,1
8306,Whangarei Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8307,Whangarei Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8308,Whau Valley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8309,Kaikohe.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8310,Mangapa-Matauri Bay.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8311,Springs Flat.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8312,Regent.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8313,Port-Limeburners.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8314,Herekino.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8315,Motutangi-Kareponia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8316,Waihou Valley-Hupara.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8317,Whangarei Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8318,Taipa Bay-Mangonui.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,2
8319,North Cape.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8320,Kaitaia East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8321,Herekino.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8322,Kaikohe.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8323,Waihou Valley-Hupara.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8324,Karikari Peninsula-Maungataniwha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8325,Herekino.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8326,Marsden Point-Ruakaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8327,Marsden Point-Ruakaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8328,Maungaturoto.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8329,Marsden Point-Ruakaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8330,Tikipunga West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8331,Ngapuhi-Kaikou.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8332,Kapiro.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8333,Mangawhai Heads.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8334,Kaikohe.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8335,Kaipara Coastal.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8336,Whangarei Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8337,Kaitaia East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8338,Kaitaia East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8339,Motutangi-Kareponia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8340,Regent.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8341,Motutangi-Kareponia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8342,Kaitaia East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8343,Houhora.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8344,Port-Limeburners.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8345,Maungaturoto.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8346,Maungaturoto.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8347,Vinetown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8348,Ruawai.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8349,Mangapa-Matauri Bay.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8350,Kaiwaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8351,Kaitaia West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8352,Taipa Bay-Mangonui.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8353,Kaitaia East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8354,Mangapa-Matauri Bay.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8355,Mangapa-Matauri Bay.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8356,Waihou Valley-Hupara.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8357,Kaitaia East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8358,Hokianga South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8359,Opouteke-Tanekaha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8360,Kerikeri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8361,Dargaville.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8362,Paihia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8363,Houhora.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8364,Rehia-Oneriri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8365,Kaitaia West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8366,Maungaru.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8367,Kerikeri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8368,Herekino.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8369,Motutangi-Kareponia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8370,Marsden Point-Ruakaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8371,Omapere and Opononi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8372,Ngapuhi-Kaikou.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8373,Omapere and Opononi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8374,Mangawhai.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8375,Whangarei Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8376,Ngapuhi-Kaikou.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8377,Karikari Peninsula-Maungataniwha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8378,Onerahi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8379,Kaitaia West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8380,Pokere-Waihaha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8381,Kerikeri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8382,Waihou Valley-Hupara.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8383,Kamo East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8384,Kerikeri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8385,Kaitaia East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8386,Opouteke-Tanekaha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8387,Paihia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8388,Morningside.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8389,Mangapa-Matauri Bay.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8390,Opouteke-Tanekaha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8391,Kamo East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8392,Tikipunga West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8393,Pokere-Waihaha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8394,Motutangi-Kareponia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8395,Kapiro.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8396,Kerikeri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8397,Ngapuhi-Kaikou.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8398,Waihou Valley-Hupara.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8399,Rehia-Oneriri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8400,Bream Bay.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8401,Punaruku-Kiripaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8402,Karikari Peninsula-Maungataniwha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8403,Springs Flat.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8404,Ngapuhi-Kaikou.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8405,Maunu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8406,Tikipunga West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8407,Motutangi-Kareponia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8408,Motutangi-Kareponia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8409,Waitangi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8410,Waiotira-Springfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8411,Wharekohe-Oakleigh.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8412,Kaikohe.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8413,Kaitaia East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8414,Kerikeri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8415,Kerikeri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8416,Karikari Peninsula-Maungataniwha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8417,Taipa Bay-Mangonui.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8418,Port-Limeburners.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8419,Regent.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8420,Waiotira-Springfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8421,Whangarei Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8422,Hokianga South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8423,Waihou Valley-Hupara.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8424,Hokianga South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8425,Kerikeri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8426,Pokere-Waihaha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8427,Kaikohe.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8428,Karikari Peninsula-Maungataniwha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8429,Paihia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8430,Waihou Valley-Hupara.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8431,Waihou Valley-Hupara.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8432,Port-Limeburners.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8433,Houhora.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8434,Motutangi-Kareponia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8435,Kaikohe.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8436,Kawakawa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8437,Kapiro.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8438,Kapiro.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8439,Kerikeri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8440,Kaikohe.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8441,Kaitaia West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8442,Moerewa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8443,Marsden Point-Ruakaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8444,Morningside.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8445,Port-Limeburners.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8446,Herekino.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8447,Hokianga South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8448,Otaika-Portland.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8449,Kaitaia East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8450,Karikari Peninsula-Maungataniwha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8451,Rehia-Oneriri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8452,Marsden Point-Ruakaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8453,Port-Limeburners.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8454,Port-Limeburners.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8455,Springs Flat.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8456,Mangapa-Matauri Bay.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8457,Kaitaia East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8458,Karikari Peninsula-Maungataniwha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8459,Mangapa-Matauri Bay.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8460,Waihou Valley-Hupara.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8461,Port-Limeburners.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8462,Kawakawa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8463,Mangapa-Matauri Bay.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8464,Mangawhai.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8465,Maungaturoto.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8466,Punaruku-Kiripaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8467,Vinetown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8468,Maungaturoto.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8469,Dargaville.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8470,Port-Limeburners.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8471,Whangarei Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8472,Whangarei Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8473,Whangarei Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,2
8474,Waihou Valley-Hupara.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,2
8475,Kaitaia West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,2
8476,Port-Limeburners.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,2
8477,Russell.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8478,Marsden Point-Ruakaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8479,Paihia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8480,Tikipunga West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8481,Wharekohe-Oakleigh.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8482,Wharekohe-Oakleigh.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8483,Kaitaia West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8484,Port-Limeburners.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8485,Karikari Peninsula-Maungataniwha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8486,Taipa Bay-Mangonui.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8487,Mangapa-Matauri Bay.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8488,Kaikohe.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8489,Kapiro.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8490,Paihia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8491,Vinetown.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8492,Inlet-Hokianga Harbour.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Northland,1
8493,Paihia.,Acts Intended to Cause Injury,2023,Northland,1
8494,Morningside.,Acts Intended to Cause Injury,2023,Northland,1
8495,Paihia.,Acts Intended to Cause Injury,2023,Northland,1
8496,Mangapa-Matauri Bay.,Acts Intended to Cause Injury,2023,Northland,1
8497,Hokianga North.,Acts Intended to Cause Injury,2023,Northland,1
8498,Waipu.,Acts Intended to Cause Injury,2023,Northland,1
8499,Hokianga South.,Acts Intended to Cause Injury,2023,Northland,1
8500,Karikari Peninsula-Maungataniwha.,Acts Intended to Cause Injury,2023,Northland,1
8501,Hokianga North.,Acts Intended to Cause Injury,2023,Northland,2
8502,Ahipara.,Acts Intended to Cause Injury,2023,Northland,2
8503,Three Mile Bush.,Acts Intended to Cause Injury,2023,Northland,1
8504,Kensington.,Acts Intended to Cause Injury,2023,Northland,1
8505,Whangarei Central.,Acts Intended to Cause Injury,2023,Northland,1
8506,Hokianga South.,Acts Intended to Cause Injury,2023,Northland,1
8507,Mangapa-Matauri Bay.,Acts Intended to Cause Injury,2023,Northland,1
8508,Kaikohe.,Acts Intended to Cause Injury,2023,Northland,1
8509,Vinetown.,Acts Intended to Cause Injury,2023,Northland,1
8510,Kapiro.,Acts Intended to Cause Injury,2023,Northland,1
8511,Dargaville.,Acts Intended to Cause Injury,2023,Northland,1
8512,Regent.,Acts Intended to Cause Injury,2023,Northland,1
8513,Tikipunga West.,Acts Intended to Cause Injury,2023,Northland,1
8514,Punaruku-Kiripaka.,Acts Intended to Cause Injury,2023,Northland,1
8515,Kaitaia West.,Acts Intended to Cause Injury,2023,Northland,1
8516,Maunu.,Acts Intended to Cause Injury,2023,Northland,1
8517,Dargaville.,Acts Intended to Cause Injury,2023,Northland,1
8518,Raumanga West.,Acts Intended to Cause Injury,2023,Northland,1
8519,Mairtown.,Acts Intended to Cause Injury,2023,Northland,1
8520,Dargaville.,Acts Intended to Cause Injury,2023,Northland,1
8521,Bream Head.,Acts Intended to Cause Injury,2023,Northland,1
8522,Kerikeri.,Acts Intended to Cause Injury,2023,Northland,1
8523,Kaitaia West.,Acts Intended to Cause Injury,2023,Northland,1
8524,Houhora.,Acts Intended to Cause Injury,2023,Northland,1
8525,Karikari Peninsula-Maungataniwha.,Acts Intended to Cause Injury,2023,Northland,1
8526,Ngunguru.,Acts Intended to Cause Injury,2023,Northland,1
8527,Raumanga West.,Acts Intended to Cause Injury,2023,Northland,1
8528,Sherwood Rise.,Acts Intended to Cause Injury,2023,Northland,1
8529,Vinetown.,Acts Intended to Cause Injury,2023,Northland,1
8530,Kamo East.,Acts Intended to Cause Injury,2023,Northland,1
8531,Kaitaia West.,Acts Intended to Cause Injury,2023,Northland,1
8532,Raumanga West.,Acts Intended to Cause Injury,2023,Northland,1
8533,Mairtown.,Acts Intended to Cause Injury,2023,Northland,1
8534,Parahaki.,Acts Intended to Cause Injury,2023,Northland,1
8535,Hokianga South.,"Robbery, Extortion and Related Offences",2023,Northland,1
8536,Otangarei.,"Robbery, Extortion and Related Offences",2023,Northland,1
8537,Ngapuhi-Kaikou.,Sexual Assault and Related Offences,2023,Northland,1
8538,Sherwood Rise.,Sexual Assault and Related Offences,2023,Northland,1
8539,Kaitaia West.,Theft and Related Offences,2023,Northland,1
8540,Kawakawa.,Theft and Related Offences,2023,Northland,1
8541,Tikipunga West.,Theft and Related Offences,2023,Northland,1
8542,Rehia-Oneriri.,Theft and Related Offences,2023,Northland,1
8543,Whau Valley.,Theft and Related Offences,2023,Northland,1
8544,Kaeo.,Theft and Related Offences,2023,Northland,1
8545,Kamo West.,Theft and Related Offences,2023,Northland,1
8546,Kaikohe.,Theft and Related Offences,2023,Northland,1
8547,Hikurangi.,Theft and Related Offences,2023,Northland,1
8548,Onerahi.,Theft and Related Offences,2023,Northland,1
8549,Otangarei.,Theft and Related Offences,2023,Northland,1
8550,Kapiro.,Theft and Related Offences,2023,Northland,1
8551,Ngapuhi-Kaikou.,Theft and Related Offences,2023,Northland,1
8552,Kamo West.,Theft and Related Offences,2023,Northland,1
8553,Hokianga South.,Theft and Related Offences,2023,Northland,1
8554,Kaitaia East.,Theft and Related Offences,2023,Northland,1
8555,Taipa Bay-Mangonui.,Theft and Related Offences,2023,Northland,1
8556,Hikurangi.,Theft and Related Offences,2023,Northland,1
8557,Mangapa-Matauri Bay.,Theft and Related Offences,2023,Northland,1
8558,Waiotira-Springfield.,Theft and Related Offences,2023,Northland,1
8559,Punaruku-Kiripaka.,Theft and Related Offences,2023,Northland,1
8560,Kaitaia East.,Theft and Related Offences,2023,Northland,1
8561,Waihou Valley-Hupara.,Theft and Related Offences,2023,Northland,1
8562,Kaitaia West.,Theft and Related Offences,2023,Northland,1
8563,Onerahi.,Theft and Related Offences,2023,Northland,1
8564,Pokere-Waihaha.,Theft and Related Offences,2023,Northland,1
8565,Kamo West.,Theft and Related Offences,2023,Northland,1
8566,Hokianga South.,Theft and Related Offences,2023,Northland,1
8567,Raumanga East.,Theft and Related Offences,2023,Northland,1
8568,Hokianga North.,Theft and Related Offences,2023,Northland,2
8569,Kapiro.,Theft and Related Offences,2023,Northland,1
8570,Kaitaia East.,Theft and Related Offences,2023,Northland,2
8571,Kamo East.,Theft and Related Offences,2023,Northland,1
8572,Kamo West.,Theft and Related Offences,2023,Northland,1
8573,Kamo East.,Theft and Related Offences,2023,Northland,1
8574,Woodhill.,Theft and Related Offences,2023,Northland,1
8575,Whau Valley.,Theft and Related Offences,2023,Northland,1
8576,Kaitaia East.,Theft and Related Offences,2023,Northland,1
8577,Wharekohe-Oakleigh.,Theft and Related Offences,2023,Northland,1
8578,Mairtown.,Theft and Related Offences,2023,Northland,1
8579,Dargaville.,Theft and Related Offences,2023,Northland,1
8580,Kerikeri.,Theft and Related Offences,2023,Northland,1
8581,Vinetown.,Theft and Related Offences,2023,Northland,1
8582,Ahipara.,Theft and Related Offences,2023,Northland,1
8583,Otangarei.,Theft and Related Offences,2023,Northland,1
8584,Kaitaia East.,Theft and Related Offences,2023,Northland,1
8585,Mairtown.,Theft and Related Offences,2023,Northland,1
8586,Waihou Valley-Hupara.,Theft and Related Offences,2023,Northland,1
8587,Kawakawa.,Theft and Related Offences,2023,Northland,1
8588,Otangarei.,Theft and Related Offences,2023,Northland,1
8589,Sherwood Rise.,Theft and Related Offences,2023,Northland,1
8590,Paihia.,Theft and Related Offences,2023,Northland,1
8591,Hokianga South.,Theft and Related Offences,2023,Northland,1
8592,Kaitaia West.,Theft and Related Offences,2023,Northland,1
8593,Whangarei Central.,Theft and Related Offences,2023,Northland,1
8594,Ahipara.,Theft and Related Offences,2023,Northland,1
8595,Herekino.,Theft and Related Offences,2023,Northland,1
8596,Herekino.,Theft and Related Offences,2023,Northland,1
8597,Kaitaia West.,Theft and Related Offences,2023,Northland,1
8598,Kerikeri.,Theft and Related Offences,2023,Northland,1
8599,Kerikeri.,Theft and Related Offences,2023,Northland,1
8600,Mangapa-Matauri Bay.,Theft and Related Offences,2023,Northland,1
8601,Pokere-Waihaha.,Theft and Related Offences,2023,Northland,1
8602,Taipa Bay-Mangonui.,Theft and Related Offences,2023,Northland,1
8603,Kensington.,Theft and Related Offences,2023,Northland,1
8604,Otangarei.,Theft and Related Offences,2023,Northland,1
8605,Parahaki.,Theft and Related Offences,2023,Northland,1
8606,Whau Valley.,Theft and Related Offences,2023,Northland,1
8607,Woodhill.,Theft and Related Offences,2023,Northland,1
8608,Hokianga North.,Theft and Related Offences,2023,Northland,1
8609,Hokianga South.,Theft and Related Offences,2023,Northland,1
8610,Hokianga South.,Theft and Related Offences,2023,Northland,1
8611,Kaikohe.,Theft and Related Offences,2023,Northland,1
8612,Pokere-Waihaha.,Theft and Related Offences,2023,Northland,1
8613,Taipa Bay-Mangonui.,Theft and Related Offences,2023,Northland,1
