,Area Unit,ANZSOC Division,Year,Region,Victimisations
15743,Chedworth.,Theft and Related Offences,2023,Waikato Region,1
15744,Hamilton Lake.,Theft and Related Offences,2023,Waikato Region,1
15745,Frankton Junction.,Theft and Related Offences,2023,Waikato Region,1
15746,Huntly East.,Theft and Related Offences,2023,Waikato Region,1
15747,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15748,Peachgrove.,Theft and Related Offences,2023,Waikato Region,1
15749,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15750,Huntington.,Theft and Related Offences,2023,Waikato Region,1
15751,Burbush.,Theft and Related Offences,2023,Waikato Region,1
15752,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
15753,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15754,Enderley.,Theft and Related Offences,2023,Waikato Region,1
15755,Swarbrick.,Theft and Related Offences,2023,Waikato Region,1
15756,Bryant.,Theft and Related Offences,2023,Waikato Region,1
15757,Nawton.,Theft and Related Offences,2023,Waikato Region,1
15758,Paeroa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15759,Waihi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15760,Waihi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15761,Waihi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15762,Onewhero.,Theft and Related Offences,2023,Waikato Region,1
15763,Raglan.,Theft and Related Offences,2023,Waikato Region,1
15764,Raglan.,Theft and Related Offences,2023,Waikato Region,1
15765,Te Awamutu South.,Acts Intended to Cause Injury,2023,Waikato Region,1
15766,Morrinsville West.,Acts Intended to Cause Injury,2023,Waikato Region,1
15767,Hikuai.,Acts Intended to Cause Injury,2023,Waikato Region,1
15768,Huntington.,Theft and Related Offences,2023,Waikato Region,1
15769,Nawton.,Theft and Related Offences,2023,Waikato Region,1
15770,Naylor.,Theft and Related Offences,2023,Waikato Region,1
15771,Naylor.,Theft and Related Offences,2023,Waikato Region,1
15772,Nawton.,Theft and Related Offences,2023,Waikato Region,1
15773,Burbush.,Theft and Related Offences,2023,Waikato Region,1
15774,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
15775,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
15776,Hamilton Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15777,Peachgrove.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15778,Waerenga.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15779,Silverdale.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15780,Oruanui.,Theft and Related Offences,2023,Waikato Region,1
15781,Ngakuru.,Theft and Related Offences,2023,Waikato Region,1
15782,Taupo Central.,Theft and Related Offences,2023,Waikato Region,1
15783,Hilltop.,Theft and Related Offences,2023,Waikato Region,1
15784,Chartwell.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15785,Chedworth.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15786,Chedworth.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15787,Clarkin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15788,Turangi.,Theft and Related Offences,2023,Waikato Region,1
15789,Hilltop.,Theft and Related Offences,2023,Waikato Region,1
15790,Taupo Central.,Theft and Related Offences,2023,Waikato Region,1
15791,Taupo Central.,Theft and Related Offences,2023,Waikato Region,1
15792,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15793,Pukete West.,Theft and Related Offences,2023,Waikato Region,1
15794,Chedworth.,Theft and Related Offences,2023,Waikato Region,1
15795,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15796,Chartwell.,Theft and Related Offences,2023,Waikato Region,1
15797,Hamilton Lake.,Theft and Related Offences,2023,Waikato Region,1
15798,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
15799,Sylvester.,Theft and Related Offences,2023,Waikato Region,1
15800,Swayne.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15801,Whitianga.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15802,Raglan.,Theft and Related Offences,2023,Waikato Region,1
15803,Tuakau.,Theft and Related Offences,2023,Waikato Region,1
15804,Tuakau.,Theft and Related Offences,2023,Waikato Region,1
15805,Moanataiari.,Acts Intended to Cause Injury,2023,Waikato Region,1
15806,Whitianga.,Acts Intended to Cause Injury,2023,Waikato Region,1
15807,Swarbrick.,Theft and Related Offences,2023,Waikato Region,1
15808,Claudelands.,Theft and Related Offences,2023,Waikato Region,1
15809,Hamilton Lake.,Theft and Related Offences,2023,Waikato Region,1
15810,Riverlea.,Theft and Related Offences,2023,Waikato Region,1
15811,Huntly East.,Theft and Related Offences,2023,Waikato Region,1
15812,Kainui.,Theft and Related Offences,2023,Waikato Region,1
15813,Enderley.,Theft and Related Offences,2023,Waikato Region,1
15814,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15815,Kainui.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15816,Hamilton Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15817,Onewhero.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15818,Chedworth.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15819,Tauhara.,Theft and Related Offences,2023,Waikato Region,1
15820,Motuoapa.,Theft and Related Offences,2023,Waikato Region,1
15821,Tauhara.,Theft and Related Offences,2023,Waikato Region,1
15822,Tauhara.,Theft and Related Offences,2023,Waikato Region,1
15823,Taupo Central.,Theft and Related Offences,2023,Waikato Region,1
15824,Hilltop.,Theft and Related Offences,2023,Waikato Region,1
15825,Golden Springs.,Theft and Related Offences,2023,Waikato Region,1
15826,Wharewaka.,Theft and Related Offences,2023,Waikato Region,1
15827,Clarkin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15828,Clarkin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15829,Clarkin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15830,Claudelands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15831,Taupo Central.,Theft and Related Offences,2023,Waikato Region,1
15832,Te Rapa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15833,Beerescourt.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15834,Te Rapa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15835,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
15836,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15837,Hamilton East.,Theft and Related Offences,2023,Waikato Region,1
15838,Huntington.,Theft and Related Offences,2023,Waikato Region,1
15839,Clarkin.,Theft and Related Offences,2023,Waikato Region,1
15840,Maeroa.,Theft and Related Offences,2023,Waikato Region,1
15841,Hillcrest West.,Theft and Related Offences,2023,Waikato Region,2
15842,Horsham Downs.,Theft and Related Offences,2023,Waikato Region,2
15843,Moanataiari.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15844,Morrinsville West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15845,Waihou-Walton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15846,Waerenga.,Theft and Related Offences,2023,Waikato Region,1
15847,Nawton.,Theft and Related Offences,2023,Waikato Region,1
15848,Newstead.,Theft and Related Offences,2023,Waikato Region,1
15849,Peachgrove.,Theft and Related Offences,2023,Waikato Region,1
15850,Paeroa.,Acts Intended to Cause Injury,2023,Waikato Region,1
15851,Te Aroha.,Acts Intended to Cause Injury,2023,Waikato Region,2
15852,Moanataiari.,Acts Intended to Cause Injury,2023,Waikato Region,2
15853,Chedworth.,Theft and Related Offences,2023,Waikato Region,2
15854,Horsham Downs.,Theft and Related Offences,2023,Waikato Region,2
15855,Newstead.,Theft and Related Offences,2023,Waikato Region,2
15856,University.,Theft and Related Offences,2023,Waikato Region,2
15857,Huntly East.,Theft and Related Offences,2023,Waikato Region,1
15858,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15859,Huntly East.,Theft and Related Offences,2023,Waikato Region,1
15860,Enderley.,Theft and Related Offences,2023,Waikato Region,1
15861,Te Kauwhata.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15862,Huntington.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15863,Claudelands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15864,Huntly West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15865,Crawshaw.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15866,Dinsdale North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15867,Dinsdale North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15868,Dinsdale North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15869,Te Rapa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15870,Flagstaff.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15871,Enderley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15872,Hamilton Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15873,Peachgrove.,Theft and Related Offences,2023,Waikato Region,1
15874,Huntly East.,Theft and Related Offences,2023,Waikato Region,1
15875,Chedworth.,Theft and Related Offences,2023,Waikato Region,1
15876,Dinsdale South.,Theft and Related Offences,2023,Waikato Region,1
15877,Dinsdale North.,Theft and Related Offences,2023,Waikato Region,2
15878,Hamilton Lake.,Theft and Related Offences,2023,Waikato Region,2
15879,Hamilton Lake.,Theft and Related Offences,2023,Waikato Region,2
15880,Hamilton Lake.,Theft and Related Offences,2023,Waikato Region,1
15881,Cambridge West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15882,Swayne.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15883,Leamington East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15884,Hautapu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15885,Rototuna.,Theft and Related Offences,2023,Waikato Region,1
15886,Swarbrick.,Theft and Related Offences,2023,Waikato Region,1
15887,Swarbrick.,Theft and Related Offences,2023,Waikato Region,1
15888,Swarbrick.,Theft and Related Offences,2023,Waikato Region,1
15889,Morrinsville East.,Acts Intended to Cause Injury,2023,Waikato Region,1
15890,Morrinsville East.,Acts Intended to Cause Injury,2023,Waikato Region,1
15891,Cambridge Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
15892,Waihi.,Acts Intended to Cause Injury,2023,Waikato Region,1
15893,Dinsdale South.,Theft and Related Offences,2023,Waikato Region,2
15894,Silverdale.,Theft and Related Offences,2023,Waikato Region,2
15895,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,2
15896,Peachgrove.,Theft and Related Offences,2023,Waikato Region,2
15897,Chedworth.,Theft and Related Offences,2023,Waikato Region,1
15898,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15899,Huntington.,Theft and Related Offences,2023,Waikato Region,1
15900,Peachgrove.,Theft and Related Offences,2023,Waikato Region,1
15901,Tauhara.,Theft and Related Offences,2023,Waikato Region,1
15902,Taupo Central.,Theft and Related Offences,2023,Waikato Region,1
15903,Tauhara.,Theft and Related Offences,2023,Waikato Region,1
15904,Taupo Central.,Theft and Related Offences,2023,Waikato Region,1
15905,Brymer.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15906,Huntly West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15907,Hillcrest West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15908,Rototuna.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15909,Swarbrick.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15910,Newstead.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15911,Bryant.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15912,Chedworth.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15913,Swarbrick.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15914,Claudelands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15915,Enderley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15916,Maeroa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15917,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15918,Rototuna.,Theft and Related Offences,2023,Waikato Region,1
15919,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
15920,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15921,Peachgrove.,Theft and Related Offences,2023,Waikato Region,1
15922,Beerescourt.,Theft and Related Offences,2023,Waikato Region,1
15923,Bader.,Theft and Related Offences,2023,Waikato Region,1
15924,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15925,Waihi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15926,Te Aroha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15927,Ohinemuri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15928,Waihi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15929,Sylvester.,Theft and Related Offences,2023,Waikato Region,1
15930,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
15931,Temple View.,Theft and Related Offences,2023,Waikato Region,1
15932,University.,Theft and Related Offences,2023,Waikato Region,1
15933,Te Awamutu South.,Acts Intended to Cause Injury,2023,Waikato Region,1
15934,Cambridge North.,Acts Intended to Cause Injury,2023,Waikato Region,1
15935,Te Rore.,Acts Intended to Cause Injury,2023,Waikato Region,1
15936,Te Awamutu Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
15937,Ngaruawahia.,Theft and Related Offences,2023,Waikato Region,2
15938,Tamahere-Tauwhare.,Theft and Related Offences,2023,Waikato Region,1
15939,Waerenga.,Theft and Related Offences,2023,Waikato Region,1
15940,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
15941,Kainui.,Theft and Related Offences,2023,Waikato Region,1
15942,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15943,Porritt.,Theft and Related Offences,2023,Waikato Region,1
15944,Tauhara.,Theft and Related Offences,2023,Waikato Region,1
15945,Motuoapa.,Theft and Related Offences,2023,Waikato Region,2
15946,Turangi.,Theft and Related Offences,2023,Waikato Region,1
15947,Taupo Central.,Theft and Related Offences,2023,Waikato Region,1
15948,Dinsdale North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15949,Dinsdale North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15950,Dinsdale South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15951,Dinsdale South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15952,Enderley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15953,Fairview Downs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15954,Flagstaff.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15955,Flagstaff.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15956,Eureka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15957,Nawton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15958,Enderley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15959,Clarkin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15960,University.,Theft and Related Offences,2023,Waikato Region,1
15961,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15962,Hamilton Lake.,Theft and Related Offences,2023,Waikato Region,1
15963,Ngaruawahia.,Theft and Related Offences,2023,Waikato Region,1
15964,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
15965,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15966,Queenwood.,Theft and Related Offences,2023,Waikato Region,1
15967,Porritt.,Theft and Related Offences,2023,Waikato Region,1
15968,Waihi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15969,Morrinsville West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15970,Ohinemuri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15971,Waihou-Walton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15972,University.,Theft and Related Offences,2023,Waikato Region,1
15973,University.,Theft and Related Offences,2023,Waikato Region,1
15974,University.,Theft and Related Offences,2023,Waikato Region,1
15975,University.,Theft and Related Offences,2023,Waikato Region,1
15976,Swayne.,Acts Intended to Cause Injury,2023,Waikato Region,1
15977,Te Awamutu Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
15978,Leamington West.,Acts Intended to Cause Injury,2023,Waikato Region,1
15979,Kihikihi Flat.,Acts Intended to Cause Injury,2023,Waikato Region,1
15980,Whatawhata.,Theft and Related Offences,2023,Waikato Region,1
15981,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15982,Hamilton East.,Theft and Related Offences,2023,Waikato Region,1
15983,Matangi.,Theft and Related Offences,2023,Waikato Region,1
15984,Pokeno.,Theft and Related Offences,2023,Waikato Region,1
15985,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15986,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
15987,Horsham Downs.,Theft and Related Offences,2023,Waikato Region,1
15988,Taupo Central.,Theft and Related Offences,2023,Waikato Region,1
15989,Parawai.,Theft and Related Offences,2023,Waikato Region,1
15990,Kihikihi Flat.,Theft and Related Offences,2023,Waikato Region,1
15991,Te Kauwhata.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15992,Dinsdale South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15993,Clarkin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15994,Clarkin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
15995,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
15996,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
15997,University.,Theft and Related Offences,2023,Waikato Region,1
15998,Huntly East.,Theft and Related Offences,2023,Waikato Region,1
15999,Frankton Junction.,Theft and Related Offences,2023,Waikato Region,1
16000,Chedworth.,Theft and Related Offences,2023,Waikato Region,1
16001,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
16002,Grandview.,Theft and Related Offences,2023,Waikato Region,1
16003,Hauraki Plains.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16004,Okauia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16005,Matamata South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16006,Waihi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16007,University.,Theft and Related Offences,2023,Waikato Region,1
16008,University.,Theft and Related Offences,2023,Waikato Region,1
16009,University.,Theft and Related Offences,2023,Waikato Region,1
16010,Kainui.,Theft and Related Offences,2023,Waikato Region,1
16011,Pirongia.,Acts Intended to Cause Injury,2023,Waikato Region,1
16012,Kihikihi.,Acts Intended to Cause Injury,2023,Waikato Region,1
16013,Moanataiari.,Acts Intended to Cause Injury,2023,Waikato Region,1
16014,Claudelands.,Theft and Related Offences,2023,Waikato Region,1
16015,Fairview Downs.,Theft and Related Offences,2023,Waikato Region,1
16016,Queenwood.,Theft and Related Offences,2023,Waikato Region,1
16017,Silverdale.,Theft and Related Offences,2023,Waikato Region,1
16018,Nawton.,Theft and Related Offences,2023,Waikato Region,1
16019,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
16020,Chedworth.,Theft and Related Offences,2023,Waikato Region,1
16021,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
16022,Ngaruawahia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16023,Bryant.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16024,Frankton Junction.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16025,Hamilton Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16026,Leamington West.,Theft and Related Offences,2023,Waikato Region,1
16027,Leamington West.,Theft and Related Offences,2023,Waikato Region,1
16028,Whangamata.,Theft and Related Offences,2023,Waikato Region,1
16029,Frankton Junction.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16030,Grandview.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16031,Hamilton Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16032,Hamilton East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16033,Huntington.,Theft and Related Offences,2023,Waikato Region,1
16034,Bader.,Theft and Related Offences,2023,Waikato Region,1
16035,Dinsdale South.,Theft and Related Offences,2023,Waikato Region,1
16036,Clarkin.,Theft and Related Offences,2023,Waikato Region,1
16037,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
16038,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
16039,Peachgrove.,Theft and Related Offences,2023,Waikato Region,1
16040,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
16041,Hamilton Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16042,Te Rapa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16043,Hamilton Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16044,Rotokauri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16045,Moanataiari.,Theft and Related Offences,2023,Waikato Region,1
16046,Cambridge West.,Theft and Related Offences,2023,Waikato Region,1
16047,Cambridge North.,Theft and Related Offences,2023,Waikato Region,1
16048,Grandview.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16049,Hamilton Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16050,Hamilton Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16051,Sylvester.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16052,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
16053,Huntington.,Theft and Related Offences,2023,Waikato Region,1
16054,Peachgrove.,Theft and Related Offences,2023,Waikato Region,1
16055,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
16056,Huntly East.,Theft and Related Offences,2023,Waikato Region,1
16057,Naylor.,Theft and Related Offences,2023,Waikato Region,1
16058,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
16059,Matamata South.,Theft and Related Offences,2023,Waikato Region,1
16060,Morrinsville West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16061,Matamata South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16062,Cambridge North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16063,Morrinsville West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16064,Ngaruawahia.,Theft and Related Offences,2023,Waikato Region,1
16065,Ngaruawahia.,Theft and Related Offences,2023,Waikato Region,1
16066,Onewhero.,Theft and Related Offences,2023,Waikato Region,1
16067,Hikuai.,Acts Intended to Cause Injury,2023,Waikato Region,1
16068,Matamata South.,Acts Intended to Cause Injury,2023,Waikato Region,1
16069,Te Awamutu Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
16070,Hamilton East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16071,Hamilton East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16072,Hamilton Lake.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16073,Hamilton Lake.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16074,Raglan.,Theft and Related Offences,2023,Waikato Region,1
16075,Horsham Downs.,Theft and Related Offences,2023,Waikato Region,1
16076,Dinsdale South.,Theft and Related Offences,2023,Waikato Region,1
16077,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
16078,Te Rapa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16079,Silverdale.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16080,Silverdale.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16081,Te Rapa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16082,Te Awamutu West.,Theft and Related Offences,2023,Waikato Region,1
16083,Cambridge Central.,Theft and Related Offences,2023,Waikato Region,1
16084,Cambridge Central.,Theft and Related Offences,2023,Waikato Region,1
16085,Swayne.,Theft and Related Offences,2023,Waikato Region,1
16086,Huntly West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16087,Clarkin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16088,Insoll.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16089,Enderley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16090,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
16091,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
16092,Peachgrove.,Theft and Related Offences,2023,Waikato Region,1
16093,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
16094,Hikuai.,Theft and Related Offences,2023,Waikato Region,1
16095,Cambridge Central.,Theft and Related Offences,2023,Waikato Region,1
16096,Te Awamutu South.,Theft and Related Offences,2023,Waikato Region,1
16097,Waihi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16098,Kaiaua.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16099,Waihi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16100,Raglan.,Theft and Related Offences,2023,Waikato Region,1
16101,Eureka.,Theft and Related Offences,2023,Waikato Region,1
16102,Kainui.,Theft and Related Offences,2023,Waikato Region,1
16103,Hillcrest West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16104,Hillcrest West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16105,Horsham Downs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16106,Horsham Downs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
16107,Waihi.,Acts Intended to Cause Injury,2023,Waikato Region,1
