,Area Unit,ANZSOC Division,Year,Region,Victimisations
244,Mapua.,Theft and Related Offences,2023,Tasman Region,1
245,Motueka East.,Theft and Related Offences,2023,Tasman Region,1
246,Motueka Outer.,Theft and Related Offences,2023,Tasman Region,1
247,Richmond East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
248,Mapua.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
249,Richmond West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
250,Wakefield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
251,Richmond West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
252,Richmond East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
253,Wai-Iti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
254,Motueka East.,Theft and Related Offences,2023,Tasman Region,1
255,Richmond East.,Theft and Related Offences,2023,Tasman Region,1
256,Motueka East.,Theft and Related Offences,2023,Tasman Region,1
257,Motueka East.,Theft and Related Offences,2023,Tasman Region,1
258,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
259,Richmond East.,Theft and Related Offences,2023,Tasman Region,1
260,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
261,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
262,Golden Bay.,"Robbery, Extortion and Related Offences",2023,Tasman Region,1
263,Riwaka.,"Robbery, Extortion and Related Offences",2023,Tasman Region,1
264,Wai-Iti.,"Robbery, Extortion and Related Offences",2023,Tasman Region,1
265,Brightwater.,"Robbery, Extortion and Related Offences",2023,Tasman Region,1
266,Golden Bay.,Acts Intended to Cause Injury,2023,Tasman Region,1
267,Motueka Outer.,Acts Intended to Cause Injury,2023,Tasman Region,1
268,Motueka West.,Acts Intended to Cause Injury,2023,Tasman Region,1
269,Ranzau.,Acts Intended to Cause Injury,2023,Tasman Region,2
270,Hope.,Acts Intended to Cause Injury,2023,Tasman Region,1
271,Richmond West.,Acts Intended to Cause Injury,2023,Tasman Region,1
272,Richmond West.,Acts Intended to Cause Injury,2023,Tasman Region,1
273,Richmond East.,Acts Intended to Cause Injury,2023,Tasman Region,1
274,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
275,Richmond East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
276,Motueka East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
277,Richmond West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
278,Murchison.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
279,Mapua.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
280,Richmond East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
281,Ranzau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
282,Richmond East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
283,Motueka East.,Theft and Related Offences,2023,Tasman Region,1
284,Richmond East.,Theft and Related Offences,2023,Tasman Region,2
285,Richmond East.,Theft and Related Offences,2023,Tasman Region,2
286,Lake Rotoroa.,Theft and Related Offences,2023,Tasman Region,1
287,Motueka West.,Theft and Related Offences,2023,Tasman Region,1
288,Richmond East.,Theft and Related Offences,2023,Tasman Region,1
289,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
290,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
291,Richmond West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
292,Brightwater.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
293,Golden Downs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
294,Motueka East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
295,Richmond West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
296,Richmond West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
297,Aniseed Hill.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
298,Kaiteriteri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
299,Richmond East.,Theft and Related Offences,2023,Tasman Region,1
300,Wai-Iti.,Theft and Related Offences,2023,Tasman Region,1
301,Golden Bay.,Theft and Related Offences,2023,Tasman Region,1
302,Richmond East.,Theft and Related Offences,2023,Tasman Region,1
303,Richmond East.,Theft and Related Offences,2023,Tasman Region,1
304,Richmond East.,Theft and Related Offences,2023,Tasman Region,1
305,Richmond East.,Theft and Related Offences,2023,Tasman Region,1
306,Tapawera.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
307,Motueka Outer.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
308,Takaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
309,Motueka West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
310,Golden Bay.,Theft and Related Offences,2023,Tasman Region,1
311,Wai-Iti.,Theft and Related Offences,2023,Tasman Region,1
312,Richmond East.,Theft and Related Offences,2023,Tasman Region,1
313,Motueka West.,Theft and Related Offences,2023,Tasman Region,1
314,Motueka East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
315,Richmond West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
316,Motueka East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
317,Richmond East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
318,Golden Downs.,Theft and Related Offences,2023,Tasman Region,1
319,Motueka East.,Theft and Related Offences,2023,Tasman Region,1
320,Richmond East.,Theft and Related Offences,2023,Tasman Region,1
321,Motueka Outer.,Theft and Related Offences,2023,Tasman Region,1
322,Takaka.,Acts Intended to Cause Injury,2023,Tasman Region,1
323,Richmond East.,Acts Intended to Cause Injury,2023,Tasman Region,1
324,Richmond West.,Acts Intended to Cause Injury,2023,Tasman Region,1
325,Kaiteriteri.,Acts Intended to Cause Injury,2023,Tasman Region,1
326,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
327,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
328,Takaka.,Theft and Related Offences,2023,Tasman Region,1
329,Richmond East.,Theft and Related Offences,2023,Tasman Region,1
330,Motueka Outer.,Acts Intended to Cause Injury,2023,Tasman Region,2
331,Wai-Iti.,Acts Intended to Cause Injury,2023,Tasman Region,2
332,Motueka Outer.,Acts Intended to Cause Injury,2023,Tasman Region,1
333,Motueka Outer.,Theft and Related Offences,2023,Tasman Region,1
334,Richmond West.,"Robbery, Extortion and Related Offences",2023,Tasman Region,1
335,Richmond East.,"Robbery, Extortion and Related Offences",2023,Tasman Region,2
336,Motueka West.,Sexual Assault and Related Offences,2023,Tasman Region,1
