,Area Unit,ANZSOC Division,Year,Region,Victimisations
5088,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5089,Brockville.,Theft and Related Offences,2023,Otago Region,1
5090,High St-Stuart St.,Theft and Related Offences,2023,Otago Region,1
5091,Caledonian.,Theft and Related Offences,2023,Otago Region,1
5092,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5093,Oamaru Central.,Theft and Related Offences,2023,Otago Region,1
5094,High St-Stuart St.,Theft and Related Offences,2023,Otago Region,1
5095,Balclutha.,Theft and Related Offences,2023,Otago Region,1
5096,Caversham.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5097,Mornington.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5098,Musselburgh.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5099,St Clair.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5100,St Kilda West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5101,Wanaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5102,Caledonian.,Theft and Related Offences,2023,Otago Region,1
5103,Oamaru Central.,Theft and Related Offences,2023,Otago Region,1
5104,Caledonian.,Theft and Related Offences,2023,Otago Region,1
5105,Bush Road.,Theft and Related Offences,2023,Otago Region,1
5106,Caversham.,Theft and Related Offences,2023,Otago Region,1
5107,Oamaru Central.,Theft and Related Offences,2023,Otago Region,1
5108,Oamaru North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5109,Balclutha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5110,Balclutha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5111,Clutha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5112,High St-Stuart St.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5113,Sawyers Bay.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5114,South Dunedin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5115,St Kilda East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5116,Stuart St-Frederick St.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5117,Bruce.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5118,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5119,Caledonian.,Theft and Related Offences,2023,Otago Region,1
5120,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5121,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5122,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5123,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5124,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5125,Mosgiel South.,Theft and Related Offences,2023,Otago Region,1
5126,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5127,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5128,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5129,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5130,Kaitangata.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5131,Milton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5132,Bush Road.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5133,Caversham.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5134,Caversham.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5135,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5136,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5137,High St-Stuart St.,Theft and Related Offences,2023,Otago Region,1
5138,Caledonian.,Theft and Related Offences,2023,Otago Region,1
5139,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5140,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5141,Fairfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5142,Helensburgh.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5143,Hyde.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5144,North East Valley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5145,Opoho.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5146,Saddle Hill.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5147,Caledonian.,Theft and Related Offences,2023,Otago Region,1
5148,High St-Stuart St.,Theft and Related Offences,2023,Otago Region,1
5149,Oamaru Central.,Theft and Related Offences,2023,Otago Region,1
5150,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5151,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5152,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5153,St Clair.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5154,St Clair.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5155,St Clair.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5156,St Kilda East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5157,Maniototo.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5158,Milton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5159,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5160,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5161,Fernhill.,Theft and Related Offences,2023,Otago Region,2
5162,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,2
5163,Roslyn South.,Theft and Related Offences,2023,Otago Region,2
5164,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,2
5165,South Dunedin.,Theft and Related Offences,2023,Otago Region,2
5166,Wanaka.,Theft and Related Offences,2023,Otago Region,2
5167,Caledonian.,Theft and Related Offences,2023,Otago Region,2
5168,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,2
5169,Bush Road.,Theft and Related Offences,2023,Otago Region,2
5170,Harbourside.,Theft and Related Offences,2023,Otago Region,2
5171,Belleknowes.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5172,Bush Road.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5173,Mosgiel East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5174,Otago University.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5175,St Clair.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5176,St Kilda East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5177,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,2
5178,Wanaka.,Theft and Related Offences,2023,Otago Region,3
5179,Wanaka.,Theft and Related Offences,2023,Otago Region,4
5180,Caledonian.,Theft and Related Offences,2023,Otago Region,1
5181,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5182,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5183,Vauxhall.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5184,Orana Park.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5185,Orana Park.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5186,Tapanui.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5187,Abbotsford.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5188,Andersons Bay.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5189,Caledonian.,Theft and Related Offences,2023,Otago Region,1
5190,Musselburgh.,Theft and Related Offences,2023,Otago Region,1
5191,Otago University.,Theft and Related Offences,2023,Otago Region,1
5192,Milton.,Theft and Related Offences,2023,Otago Region,1
5193,Otago University.,Theft and Related Offences,2023,Otago Region,2
5194,Otago University.,Theft and Related Offences,2023,Otago Region,1
5195,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5196,Otago University.,Theft and Related Offences,2023,Otago Region,1
5197,East Taieri.,Theft and Related Offences,2023,Otago Region,1
5198,Milton.,Theft and Related Offences,2023,Otago Region,1
5199,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5200,Brockville.,Theft and Related Offences,2023,Otago Region,1
5201,Andersons Bay.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5202,Andersons Bay.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5203,Andersons Bay.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5204,Caversham.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5205,Caversham.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5206,Concord.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5207,High St-Stuart St.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5208,Inner Peninsula.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5209,Inner Peninsula.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5210,Mosgiel East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5211,Mosgiel South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5212,Mosgiel South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5213,Roslyn South.,Theft and Related Offences,2023,Otago Region,1
5214,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5215,Mornington.,Theft and Related Offences,2023,Otago Region,1
5216,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5217,Otago University.,Theft and Related Offences,2023,Otago Region,1
5218,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5219,Musselburgh.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5220,North Dunedin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5221,Ravensbourne.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5222,Ravensbourne.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5223,Roslyn South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5224,St Kilda East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5225,Musselburgh.,Theft and Related Offences,2023,Otago Region,1
5226,Otago University.,Theft and Related Offences,2023,Otago Region,1
5227,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5228,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5229,Balclutha.,Theft and Related Offences,2023,Otago Region,1
5230,Oamaru Central.,Theft and Related Offences,2023,Otago Region,1
5231,St Kilda East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5232,Vauxhall.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5233,Waldronville.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5234,Wanaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5235,Wanaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5236,Wanaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5237,Fernhill.,Theft and Related Offences,2023,Otago Region,1
5238,Otago University.,Theft and Related Offences,2023,Otago Region,1
5239,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5240,Wakari.,Theft and Related Offences,2023,Otago Region,1
5241,Balclutha.,Theft and Related Offences,2023,Otago Region,1
5242,North East Valley.,Theft and Related Offences,2023,Otago Region,1
5243,Wanaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5244,Wanaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5245,Oamaru North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5246,South Dunedin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5247,Vauxhall.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5248,Wanaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5249,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5250,Caversham.,Theft and Related Offences,2023,Otago Region,1
5251,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5252,Brockville.,Theft and Related Offences,2023,Otago Region,1
5253,Musselburgh.,Theft and Related Offences,2023,Otago Region,1
5254,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5255,Green Island.,Theft and Related Offences,2023,Otago Region,1
5256,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5257,Otago University.,Theft and Related Offences,2023,Otago Region,1
5258,East Taieri.,Theft and Related Offences,2023,Otago Region,1
5259,Brockville.,Theft and Related Offences,2023,Otago Region,1
5260,Otago University.,Theft and Related Offences,2023,Otago Region,1
5261,Oamaru North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5262,Oamaru South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5263,Cromwell.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5264,Roxburgh.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5265,Teviot.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5266,Balclutha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5267,High St-Stuart St.,Theft and Related Offences,2023,Otago Region,1
5268,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5269,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5270,East Taieri.,Theft and Related Offences,2023,Otago Region,1
5271,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5272,Oamaru Central.,Theft and Related Offences,2023,Otago Region,1
5273,Balclutha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5274,Bruce.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5275,Belleknowes.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5276,Caversham.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5277,Evansdale.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5278,Teviot.,Theft and Related Offences,2023,Otago Region,1
5279,Fernhill.,Theft and Related Offences,2023,Otago Region,1
5280,Brockville.,Theft and Related Offences,2023,Otago Region,1
5281,Green Island.,Theft and Related Offences,2023,Otago Region,1
5282,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5283,Oamaru Central.,Theft and Related Offences,2023,Otago Region,1
5284,Fernhill.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5285,Forbury.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5286,Green Island.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5287,Green Island.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5288,Mosgiel East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5289,North Dunedin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5290,Stuart St-Frederick St.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5291,Taieri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5292,Taieri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5293,Wanaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5294,Oamaru North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5295,Clyde.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5296,Cromwell.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5297,Caversham.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5298,Caversham.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5299,Concord.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5300,Fernhill.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5301,Maori Hill.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5302,Maori Hill.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5303,North Dunedin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5304,North Dunedin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5305,North Dunedin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5306,Roslyn North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5307,Roslyn North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5308,Brockville.,Theft and Related Offences,2023,Otago Region,1
5309,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5310,Green Island.,Theft and Related Offences,2023,Otago Region,1
5311,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5312,Forbury.,Theft and Related Offences,2023,Otago Region,1
5313,Otago University.,Theft and Related Offences,2023,Otago Region,1
5314,Roslyn South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5315,Roslyn South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5316,Stuart St-Frederick St.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5317,Vauxhall.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5318,Vauxhall.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5319,Woodhaugh.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5320,Dunstan.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5321,Maniototo.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5322,Roxburgh.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5323,Dunstan.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5324,Tuapeka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5325,Abbotsford.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5326,Brockville.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5327,Brockville.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5328,Caversham.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5329,Corstorphine West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5330,Fairfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5331,Fairfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5332,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5333,Forbury.,Theft and Related Offences,2023,Otago Region,1
5334,Roslyn South.,Theft and Related Offences,2023,Otago Region,1
5335,Green Island.,Theft and Related Offences,2023,Otago Region,1
5336,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5337,St Kilda Central.,Theft and Related Offences,2023,Otago Region,1
5338,East Taieri.,Theft and Related Offences,2023,Otago Region,1
5339,Otago University.,Theft and Related Offences,2023,Otago Region,1
5340,Balclutha.,Theft and Related Offences,2023,Otago Region,1
5341,Forbury.,Theft and Related Offences,2023,Otago Region,1
5342,Musselburgh.,Theft and Related Offences,2023,Otago Region,1
5343,Otago University.,Theft and Related Offences,2023,Otago Region,1
5344,Fairfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5345,Fairfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5346,Mosgiel East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5347,Mosgiel East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5348,North Dunedin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5349,North Dunedin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5350,East Taieri.,Theft and Related Offences,2023,Otago Region,1
5351,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5352,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5353,Musselburgh.,Theft and Related Offences,2023,Otago Region,1
5354,Musselburgh.,Theft and Related Offences,2023,Otago Region,1
5355,Roslyn South.,Theft and Related Offences,2023,Otago Region,1
5356,Opoho.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5357,South Dunedin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5358,St Clair.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5359,St Kilda Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5360,St Kilda East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5361,Stuart St-Frederick St.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5362,Taieri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5363,Vauxhall.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5364,Vauxhall.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5365,Vauxhall.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5366,Tuapeka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5367,Oamaru North.,Theft and Related Offences,2023,Otago Region,1
5368,Harbourside.,Theft and Related Offences,2023,Otago Region,1
5369,Roslyn South.,Theft and Related Offences,2023,Otago Region,1
5370,Forbury.,Theft and Related Offences,2023,Otago Region,1
5371,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5372,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5373,Taieri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5374,Wakari.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5375,Lawrence.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5376,Caversham.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5377,Caversham.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5378,Fernhill.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5379,North East Valley.,Theft and Related Offences,2023,Otago Region,1
5380,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5381,North Dunedin.,Theft and Related Offences,2023,Otago Region,1
5382,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5383,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5384,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5385,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5386,Oamaru Central.,Theft and Related Offences,2023,Otago Region,1
5387,Cromwell.,Theft and Related Offences,2023,Otago Region,1
5388,Caledonian.,Theft and Related Offences,2023,Otago Region,1
5389,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5390,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5391,High St-Stuart St.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5392,High St-Stuart St.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5393,Mornington.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5394,Mosgiel East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5395,Port Chalmers.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5396,Ravensbourne.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5397,Caledonian.,Theft and Related Offences,2023,Otago Region,1
5398,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5399,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5400,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5401,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5402,Fernhill.,Theft and Related Offences,2023,Otago Region,1
5403,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5404,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5405,Caledonian.,Theft and Related Offences,2023,Otago Region,1
5406,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5407,Alexandra.,Theft and Related Offences,2023,Otago Region,1
5408,Fernhill.,Theft and Related Offences,2023,Otago Region,1
5409,St Clair.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5410,Taieri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5411,Vauxhall.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5412,Oamaru Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5413,Pukeuri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5414,Mornington.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5415,High St-Stuart St.,Theft and Related Offences,2023,Otago Region,1
5416,Roslyn South.,Theft and Related Offences,2023,Otago Region,1
5417,Oamaru Central.,Theft and Related Offences,2023,Otago Region,1
5418,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5419,Caledonian.,Theft and Related Offences,2023,Otago Region,1
5420,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5421,Maori Hill.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5422,Mosgiel East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5423,Otago University.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5424,Cromwell.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5425,Teviot.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5426,Milton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5427,High St-Stuart St.,Theft and Related Offences,2023,Otago Region,1
5428,Teviot.,Theft and Related Offences,2023,Otago Region,1
5429,Stuart St-Frederick St.,Theft and Related Offences,2023,Otago Region,1
5430,Wanaka.,Theft and Related Offences,2023,Otago Region,1
5431,South Dunedin.,Theft and Related Offences,2023,Otago Region,1
5432,High St-Stuart St.,Theft and Related Offences,2023,Otago Region,1
5433,Tapanui.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5434,Brighton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5435,Caversham.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5436,Forbury.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5437,Forbury.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
5438,St Kilda West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Otago Region,1
