,Area Unit,ANZSOC Division,Year,Region,Victimisations
15622,Hamurana.,Theft and Related Offences,2023,Bay of Plenty Region,1
15623,Pukehangi South.,Theft and Related Offences,2023,Bay of Plenty Region,1
15624,Aongatete.,Theft and Related Offences,2023,Bay of Plenty Region,1
15625,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
15626,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15627,Gravatt.,Theft and Related Offences,2023,Bay of Plenty Region,1
15628,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
15629,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
15630,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
15631,Palm Springs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15632,Palm Springs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15633,Tauranga Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15634,Tauranga Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15635,Tauranga Hospital.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15636,Omanu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15637,Omanu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15638,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15639,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15640,Fairy Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
15641,Fairy Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
15642,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15643,Fairy Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
15644,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15645,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15646,Gravatt.,Theft and Related Offences,2023,Bay of Plenty Region,1
15647,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
15648,Sulphur Point.,Theft and Related Offences,2023,Bay of Plenty Region,1
15649,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
15650,Paengaroa.,Theft and Related Offences,2023,Bay of Plenty Region,1
15651,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
15652,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
15653,Omanu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15654,Minden.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15655,Bethlehem.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15656,Mt Maunganui North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15657,Mt Maunganui North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15658,Mt Maunganui North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15659,Mt Maunganui North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15660,Mangakakahi.,Theft and Related Offences,2023,Bay of Plenty Region,1
15661,Fordlands.,Theft and Related Offences,2023,Bay of Plenty Region,1
15662,Fenton.,Theft and Related Offences,2023,Bay of Plenty Region,1
15663,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15664,Mangakakahi.,Theft and Related Offences,2023,Bay of Plenty Region,1
15665,Pukehangi South.,Theft and Related Offences,2023,Bay of Plenty Region,1
15666,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15667,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15668,Fairy Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
15669,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15670,Glenholme West.,Theft and Related Offences,2023,Bay of Plenty Region,1
15671,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15672,Pukehangi North.,Theft and Related Offences,2023,Bay of Plenty Region,1
15673,Ngongotaha North.,Theft and Related Offences,2023,Bay of Plenty Region,1
15674,Fairy Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
15675,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15676,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
15677,Gravatt.,Theft and Related Offences,2023,Bay of Plenty Region,1
15678,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15679,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
15680,Gate Pa.,Theft and Related Offences,2023,Bay of Plenty Region,1
15681,Te Puke East.,Theft and Related Offences,2023,Bay of Plenty Region,1
15682,Gravatt.,Theft and Related Offences,2023,Bay of Plenty Region,1
15683,Omanu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15684,Palm Beach.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15685,Yatton Park.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15686,Paengaroa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15687,Rangiuru.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15688,Kairua.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15689,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15690,Brookfield.,Theft and Related Offences,2023,Bay of Plenty Region,1
15691,Gravatt.,Theft and Related Offences,2023,Bay of Plenty Region,1
15692,Palm Beach.,Theft and Related Offences,2023,Bay of Plenty Region,1
15693,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15694,Palm Beach.,Theft and Related Offences,2023,Bay of Plenty Region,1
15695,Brookfield.,Theft and Related Offences,2023,Bay of Plenty Region,1
15696,Fairy Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
15697,Fairy Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
15698,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15699,Fairy Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
15700,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15701,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15702,Sunnybrook.,Theft and Related Offences,2023,Bay of Plenty Region,1
15703,Mangakakahi.,Theft and Related Offences,2023,Bay of Plenty Region,1
15704,Rangiuru.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15705,Rangiuru.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15706,Te Puke West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15707,Greerton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15708,Bethlehem.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15709,Gravatt.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15710,Omanu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15711,Bethlehem.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15712,Greerton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15713,Mt Maunganui North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15714,Palm Springs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15715,Greerton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15716,Tauranga Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15717,Glenholme West.,Theft and Related Offences,2023,Bay of Plenty Region,1
15718,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15719,Mangakakahi.,Theft and Related Offences,2023,Bay of Plenty Region,1
15720,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15721,Fairy Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
15722,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15723,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15724,Pukehangi South.,Theft and Related Offences,2023,Bay of Plenty Region,1
15725,Gate Pa.,Theft and Related Offences,2023,Bay of Plenty Region,1
15726,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
15727,Brookfield.,Theft and Related Offences,2023,Bay of Plenty Region,1
15728,Te Puke East.,Theft and Related Offences,2023,Bay of Plenty Region,1
15729,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
15730,Te Puke East.,Theft and Related Offences,2023,Bay of Plenty Region,1
15731,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15732,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
15733,Gate Pa.,Theft and Related Offences,2023,Bay of Plenty Region,1
15734,Otumoetai North.,Theft and Related Offences,2023,Bay of Plenty Region,1
15735,Sulphur Point.,Theft and Related Offences,2023,Bay of Plenty Region,1
15736,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15737,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15738,Sulphur Point.,Theft and Related Offences,2023,Bay of Plenty Region,1
15739,Rangiuru.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,2
15740,Aongatete.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,2
15741,Bethlehem.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,2
15742,Bethlehem.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,2
15743,Bethlehem.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,3
15744,Arataki.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,3
15745,Glenholme East.,Theft and Related Offences,2023,Bay of Plenty Region,1
15746,Ngapuna.,Theft and Related Offences,2023,Bay of Plenty Region,1
15747,Koutu.,Theft and Related Offences,2023,Bay of Plenty Region,1
15748,Fairy Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
15749,Western Heights.,Theft and Related Offences,2023,Bay of Plenty Region,1
15750,Pukehangi North.,Theft and Related Offences,2023,Bay of Plenty Region,1
15751,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15752,Owhata West.,Theft and Related Offences,2023,Bay of Plenty Region,1
15753,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15754,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15755,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15756,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15757,Fairy Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
15758,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15759,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15760,Fairy Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
15761,Omanu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15762,Brookfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15763,Te Maunga.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15764,Tauranga Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15765,Maungatapu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15766,Kaimai.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15767,Otumoetai North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15768,Te Puke West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15769,Tauranga South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15770,Katikati Community.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15771,Arataki.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15772,Ngongotaha North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15773,Kuirau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15774,Victoria.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15775,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15776,Pomare.,Theft and Related Offences,2023,Bay of Plenty Region,1
15777,Fenton.,Theft and Related Offences,2023,Bay of Plenty Region,1
15778,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15779,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15780,Whaka.,Theft and Related Offences,2023,Bay of Plenty Region,1
15781,Glenholme East.,Theft and Related Offences,2023,Bay of Plenty Region,1
15782,Ngongotaha North.,Theft and Related Offences,2023,Bay of Plenty Region,1
15783,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15784,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
15785,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
15786,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15787,Omokoroa.,Theft and Related Offences,2023,Bay of Plenty Region,1
15788,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
15789,Te Puke East.,Theft and Related Offences,2023,Bay of Plenty Region,1
15790,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
15791,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
15792,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
15793,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
15794,Brookfield.,Theft and Related Offences,2023,Bay of Plenty Region,1
15795,Gate Pa.,Theft and Related Offences,2023,Bay of Plenty Region,1
15796,Springfield.,Theft and Related Offences,2023,Bay of Plenty Region,1
15797,Fairy Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
15798,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15799,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15800,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15801,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15802,Fairy Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
15803,Fairy Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
15804,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
15805,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15806,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
15807,Greerton.,Theft and Related Offences,2023,Bay of Plenty Region,1
15808,Sulphur Point.,Theft and Related Offences,2023,Bay of Plenty Region,1
15809,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
15810,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
15811,Selwyn Heights.,Theft and Related Offences,2023,Bay of Plenty Region,1
15812,Owhata West.,Theft and Related Offences,2023,Bay of Plenty Region,1
15813,Sunnybrook.,Theft and Related Offences,2023,Bay of Plenty Region,1
15814,Mangakakahi.,Theft and Related Offences,2023,Bay of Plenty Region,1
15815,Whaka.,Theft and Related Offences,2023,Bay of Plenty Region,1
15816,Mangakakahi.,Theft and Related Offences,2023,Bay of Plenty Region,1
15817,Kawaha Point.,Theft and Related Offences,2023,Bay of Plenty Region,1
15818,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15819,Victoria.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15820,Kuirau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15821,Victoria.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15822,Victoria.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15823,Kuirau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15824,Ngongotaha North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15825,Victoria.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15826,Hillcrest.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15827,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15828,Springfield.,Theft and Related Offences,2023,Bay of Plenty Region,1
15829,Sunnybrook.,Theft and Related Offences,2023,Bay of Plenty Region,1
15830,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15831,Glenholme East.,Theft and Related Offences,2023,Bay of Plenty Region,1
15832,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15833,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15834,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
15835,Victoria.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15836,Hamurana.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15837,Ngapuna.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15838,Victoria.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15839,Victoria.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15840,Koutu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15841,Victoria.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15842,Springfield.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15843,Otumoetai North.,Theft and Related Offences,2023,Bay of Plenty Region,1
15844,Sulphur Point.,Theft and Related Offences,2023,Bay of Plenty Region,1
15845,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15846,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
15847,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
15848,Mt Maunganui North.,Theft and Related Offences,2023,Bay of Plenty Region,1
15849,Palm Beach.,Theft and Related Offences,2023,Bay of Plenty Region,1
15850,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15851,Hillcrest.,Theft and Related Offences,2023,Bay of Plenty Region,1
15852,Pukehangi North.,Theft and Related Offences,2023,Bay of Plenty Region,1
15853,Mangakakahi.,Theft and Related Offences,2023,Bay of Plenty Region,1
15854,Pukehangi North.,Theft and Related Offences,2023,Bay of Plenty Region,1
15855,Ngapuna.,Theft and Related Offences,2023,Bay of Plenty Region,1
15856,Pukehangi North.,Theft and Related Offences,2023,Bay of Plenty Region,1
15857,Fordlands.,Theft and Related Offences,2023,Bay of Plenty Region,1
15858,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
15859,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
15860,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
15861,Te Puke East.,Theft and Related Offences,2023,Bay of Plenty Region,1
15862,Gravatt.,Theft and Related Offences,2023,Bay of Plenty Region,1
15863,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15864,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15865,Kuirau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15866,Victoria.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15867,Fairy Springs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15868,Ngapuna.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15869,Victoria.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15870,Kuirau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15871,Fairy Springs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15872,Fairy Springs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15873,Ngapuna.,Theft and Related Offences,2023,Bay of Plenty Region,1
15874,Owhata West.,Theft and Related Offences,2023,Bay of Plenty Region,1
15875,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15876,Owhata West.,Theft and Related Offences,2023,Bay of Plenty Region,1
15877,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
15878,Kawerau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15879,Tauranga South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15880,Mt Maunganui North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15881,Kuirau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15882,Kuirau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15883,Victoria.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15884,Fairy Springs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15885,Mamaku.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15886,Kuirau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15887,Victoria.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15888,Ngongotaha North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15889,Palm Beach.,Theft and Related Offences,2023,Bay of Plenty Region,1
15890,Palm Beach.,Theft and Related Offences,2023,Bay of Plenty Region,1
15891,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15892,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15893,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15894,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
15895,Brookfield.,Theft and Related Offences,2023,Bay of Plenty Region,1
15896,Gravatt.,Theft and Related Offences,2023,Bay of Plenty Region,1
15897,Palm Beach.,Theft and Related Offences,2023,Bay of Plenty Region,1
15898,Gate Pa.,Theft and Related Offences,2023,Bay of Plenty Region,1
15899,Sulphur Point.,Theft and Related Offences,2023,Bay of Plenty Region,1
15900,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
15901,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
15902,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15903,Ngongotaha North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15904,Ngapuna.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15905,Ngongotaha North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15906,Ngapuna.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15907,Fairy Springs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15908,Kuirau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15909,Ngapuna.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15910,Ngongotaha North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15911,Tikitere.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15912,Hamurana.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15913,Ngongotaha South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15914,Mangakakahi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15915,Fairy Springs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15916,Ngongotaha North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15917,Kawaha Point.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15918,Tikitere.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15919,Hairini.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15920,Omanu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15921,Greerton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15922,Mt Maunganui North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15923,Katikati Community.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15924,Omanu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15925,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
15926,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
15927,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
15928,Brookfield.,Theft and Related Offences,2023,Bay of Plenty Region,1
15929,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
15930,Gravatt.,Theft and Related Offences,2023,Bay of Plenty Region,1
15931,Otumoetai North.,Theft and Related Offences,2023,Bay of Plenty Region,1
15932,Upper Papamoa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15933,Palm Springs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15934,Te Puke West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15935,Mt Maunganui North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15936,Omanu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15937,Omanu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15938,Lynmore.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15939,Ngapuna.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15940,Tarawera.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15941,Ngongotaha North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15942,Ngongotaha North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15943,Tarawera.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15944,Koutu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15945,Ngongotaha North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
15946,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
15947,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
